Date,returns,volatility
2024-05-20 00:00:00-04:00,0.35033154342600203,0.5341583698828841
2024-05-21 00:00:00-04:00,0.33989820585948666,0.5129974774836645
2024-05-22 00:00:00-04:00,0.4063538466545703,0.5148017652494815
2024-05-23 00:00:00-04:00,0.3597350807417299,0.18200651641247031
2024-05-24 00:00:00-04:00,0.49039052427409024,0.2053303312181213
2024-05-28 00:00:00-04:00,0.3927552854126278,0.16954674585673915
2024-05-29 00:00:00-04:00,0.3289105859752848,0.1769585896167877
2024-05-30 00:00:00-04:00,0.31278024578235536,0.1812014185586354
2024-05-31 00:00:00-04:00,0.3757785838814896,0.1814315553754894
2024-06-03 00:00:00-04:00,0.47405766625160084,0.18064221351277707
2024-06-04 00:00:00-04:00,0.3733488422830161,0.14342574682952344
2024-06-05 00:00:00-04:00,0.5375169044610755,0.20130599021515214
2024-06-06 00:00:00-04:00,0.3666916845654971,0.20055856491394478
2024-06-07 00:00:00-04:00,0.3709321249291633,0.20051723697138688
2024-06-10 00:00:00-04:00,0.4602288737660111,0.2126987206158726
2024-06-11 00:00:00-04:00,0.4186249683027609,0.19652617671220887
2024-06-12 00:00:00-04:00,0.38914906888832396,0.19585628602390961
2024-06-13 00:00:00-04:00,0.33848257723247793,0.1895162213118398
2024-06-14 00:00:00-04:00,0.3824540603356853,0.17166923274661203
2024-06-17 00:00:00-04:00,0.3984243131905735,0.16994613108548848
2024-06-18 00:00:00-04:00,0.31833499393134185,0.1794274212396478
2024-06-20 00:00:00-04:00,0.3964227175718202,0.17226006888022458
2024-06-21 00:00:00-04:00,0.31959994372739586,0.1851002642804748
2024-06-24 00:00:00-04:00,0.4129641918233062,0.18372803174965832
2024-06-25 00:00:00-04:00,0.47657233032919105,0.1774426913773988
2024-06-26 00:00:00-04:00,0.39857666460365443,0.17754022562535374
2024-06-27 00:00:00-04:00,0.43069050716231266,0.16961945555235883
2024-06-28 00:00:00-04:00,0.2532594586843348,0.2027379551692253
2024-07-01 00:00:00-04:00,0.38161174216528954,0.20229794395132758
