Date,returns,volatility
2024-05-20 00:00:00-04:00,0.45838377449338147,0.7239810577565414
2024-05-21 00:00:00-04:00,0.46057649554324376,0.7223458927419829
2024-05-22 00:00:00-04:00,0.38091519162552634,0.7306900046175163
2024-05-23 00:00:00-04:00,0.33508399219216894,0.7235490300994164
2024-05-24 00:00:00-04:00,0.478488701598412,0.17565159610059478
2024-05-28 00:00:00-04:00,0.47707634437487956,0.05962593250557541
2024-05-29 00:00:00-04:00,0.4129106345722518,0.0
2024-05-30 00:00:00-04:00,0.3026740865209272,0.06765966814276425
2024-05-31 00:00:00-04:00,0.4429566330628242,0.04461566691362612
2024-06-03 00:00:00-04:00,0.45249014752800504,0.04468760232633684
2024-06-04 00:00:00-04:00,0.45070021460822407,0.04379384218325205
2024-06-05 00:00:00-04:00,0.48452324529881724,0.01698301697408855
2024-06-06 00:00:00-04:00,0.4739401006299342,0.0019874185137077616
2024-06-07 00:00:00-04:00,0.3539386997467836,0.02682587205316539
2024-06-10 00:00:00-04:00,0.4549635564604392,0.01749971726391597
2024-06-11 00:00:00-04:00,0.4838041819111627,0.023268654187394544
2024-06-12 00:00:00-04:00,0.4686331263524822,0.0227684557612432
2024-06-13 00:00:00-04:00,0.3424617953603487,0.038878072038263156
2024-06-14 00:00:00-04:00,0.4844294095167956,0.03815799498630412
2024-06-17 00:00:00-04:00,0.44460360774145796,0.026940756412369538
2024-06-18 00:00:00-04:00,0.3581450864456577,0.04084642986640813
2024-06-20 00:00:00-04:00,0.4703210617788801,0.043202274286045006
2024-06-21 00:00:00-04:00,0.5408820275631397,0.071882266165893
2024-06-24 00:00:00-04:00,0.4161612951651097,0.040960093380771445
2024-06-25 00:00:00-04:00,0.5877188377989231,0.09993326317858198
2024-06-26 00:00:00-04:00,0.4248065680358127,0.09786002743553851
2024-06-27 00:00:00-04:00,0.4786267636495666,0.09843977000479975
2024-06-28 00:00:00-04:00,0.3260245273733866,0.08082555519225953
2024-07-01 00:00:00-04:00,0.4567756322060821,0.08102773448585221
2024-07-02 00:00:00-04:00,0.5020452707176567,0.08912503456125742
2024-07-03 00:00:00-04:00,0.4480535287535777,0.08913611497375878
2024-07-05 00:00:00-04:00,0.5811523698838321,0.13162147900405874
2024-07-08 00:00:00-04:00,0.3810810776922622,0.1436716961059853
2024-07-09 00:00:00-04:00,0.4280492020701259,0.11994306655206177
2024-07-10 00:00:00-04:00,0.4981905584812805,0.12491860864093951
2024-07-11 00:00:00-04:00,0.25673651614339743,0.2137883995366081
2024-07-12 00:00:00-04:00,0.4137340042054471,0.2143310357254764
2024-07-15 00:00:00-04:00,0.4760827970212731,0.19216456990395292
2024-07-16 00:00:00-04:00,0.34717676201448106,0.21080972041953638
2024-07-17 00:00:00-04:00,0.3367172884964623,0.23409017590454773
2024-07-18 00:00:00-04:00,0.3212343292352308,0.2493495566514129
2024-07-19 00:00:00-04:00,0.42861383515429935,0.2465108418047428
2024-07-22 00:00:00-04:00,0.5625793257445056,0.2574428614986244
2024-07-23 00:00:00-04:00,0.4334988956912146,0.256772594297766
2024-07-24 00:00:00-04:00,0.13276397928787653,0.36756195356784016
2024-07-25 00:00:00-04:00,0.24703297743695948,0.41176452534718677
2024-07-26 00:00:00-04:00,0.4197469033327271,0.4021596653839513
2024-07-29 00:00:00-04:00,0.5188575538106578,0.4138168384886165
2024-07-30 00:00:00-04:00,0.4560185002373091,0.41369679400161397
2024-07-31 00:00:00-04:00,0.47285088361093025,0.4058911821105642
2024-08-01 00:00:00-04:00,0.40282108710532866,0.40302012536976073
2024-08-02 00:00:00-04:00,0.28815852500134165,0.36576025944787194
2024-08-05 00:00:00-04:00,0.1676747523634095,0.4468618349090723
2024-08-06 00:00:00-04:00,0.394093789144929,0.44338480076718845
2024-08-07 00:00:00-04:00,0.45379987199487426,0.42903067156189767
2024-08-08 00:00:00-04:00,0.5441405074940416,0.44483433058559607
2024-08-09 00:00:00-04:00,0.48923654606980516,0.4591304244747614
2024-08-12 00:00:00-04:00,0.37993556461249123,0.4480654090063577
2024-08-13 00:00:00-04:00,0.49749023964357136,0.46193988191088275
2024-08-14 00:00:00-04:00,0.29359616461132887,0.4730147145487298
2024-08-15 00:00:00-04:00,0.46377206316534486,0.4702003260372375
2024-08-16 00:00:00-04:00,0.49023631764005926,0.48093465636738275
2024-08-19 00:00:00-04:00,0.5637286515882907,0.48149932461004963
2024-08-20 00:00:00-04:00,0.44763440322765446,0.4830272849174174
2024-08-21 00:00:00-04:00,0.38274094930579045,0.3530410698469366
2024-08-22 00:00:00-04:00,0.3567894402441536,0.3033516631070583
2024-08-23 00:00:00-04:00,0.4950655926278579,0.31256153781869933
2024-08-26 00:00:00-04:00,0.44881582039024076,0.2967379408568075
2024-08-27 00:00:00-04:00,0.3771349240368875,0.2985745432570869
2024-08-28 00:00:00-04:00,0.36414239661479775,0.29826136068299736
2024-08-29 00:00:00-04:00,0.3909000539516675,0.29910445124494467
2024-08-30 00:00:00-04:00,0.48787206997259447,0.27383663004328007
2024-09-03 00:00:00-04:00,0.21253738941320013,0.22895646105701573
2024-09-04 00:00:00-04:00,0.39553915677595225,0.22875329518262755
2024-09-05 00:00:00-04:00,0.4593562321896578,0.2294796789278548
2024-09-06 00:00:00-04:00,0.1928204669404127,0.30211350696989925
2024-09-09 00:00:00-04:00,0.35104376145423993,0.29439131546758934
2024-09-10 00:00:00-04:00,0.4276267721367492,0.2943972544841882
2024-09-11 00:00:00-04:00,0.5286801231689751,0.30758895936135544
2024-09-12 00:00:00-04:00,0.5671832898559913,0.32555248493165134
2024-09-13 00:00:00-04:00,0.5351001599123025,0.3462600806283853
2024-09-16 00:00:00-04:00,0.4520560976079228,0.3394082248332182
2024-09-17 00:00:00-04:00,0.4765711709492046,0.3059698835332384
2024-09-18 00:00:00-04:00,0.44772621286170333,0.3059807259438012
2024-09-19 00:00:00-04:00,0.515500742199751,0.3205284061066337
2024-09-20 00:00:00-04:00,0.4822921656627147,0.31680818195544225
2024-09-23 00:00:00-04:00,0.366947197455579,0.31492576627595203
2024-09-24 00:00:00-04:00,0.4456231963209851,0.3146384483970246
2024-09-25 00:00:00-04:00,0.40056792538381425,0.3114121573621975
2024-09-26 00:00:00-04:00,0.4748433628379745,0.3078469246852654
2024-09-27 00:00:00-04:00,0.47377502028155005,0.3077584472349907
2024-09-30 00:00:00-04:00,0.49788058000317464,0.3100168302376678
2024-10-01 00:00:00-04:00,0.4701023608567581,0.20095907452608253
2024-10-02 00:00:00-04:00,0.3897428961536032,0.20243660389985652
2024-10-03 00:00:00-04:00,0.42960797289611174,0.2027853601223737
2024-10-04 00:00:00-04:00,0.47223044489492655,0.018305414340074266
2024-10-07 00:00:00-04:00,0.2857313124198847,0.07582899509868396
2024-10-08 00:00:00-04:00,0.48021345028445594,0.07447037812904528
2024-10-09 00:00:00-04:00,0.3392939128590664,0.09725725787019562
2024-10-10 00:00:00-04:00,0.43761536810006313,0.05497744334523813
2024-10-11 00:00:00-04:00,0.47177081779853464,0.0303221328094892
2024-10-14 00:00:00-04:00,0.4916817085746764,0.038115529960307204
2024-10-15 00:00:00-04:00,0.447464501889248,0.03431547262165768
2024-10-16 00:00:00-04:00,0.41892577837092165,0.03561567075817662
2024-10-17 00:00:00-04:00,0.3500647106974232,0.03845857473225356
2024-10-18 00:00:00-04:00,0.4473258796043581,0.03068459923360012
2024-10-21 00:00:00-04:00,0.4530402698055916,0.018279882511871348
2024-10-22 00:00:00-04:00,0.4680276707074883,0.02164384013825521
2024-10-23 00:00:00-04:00,0.3454175434741201,0.043382686288939265
2024-10-24 00:00:00-04:00,0.4274360276103448,0.0373063129749977
2024-10-25 00:00:00-04:00,0.5219297583021056,0.05748774269515139
2024-10-28 00:00:00-04:00,0.4812943959527547,0.051577607264122693
2024-10-29 00:00:00-04:00,0.5342023820869368,0.0782812205343959
2024-10-30 00:00:00-04:00,0.5955666838476733,0.13806118775279186
2024-10-31 00:00:00-04:00,0.31648508153009525,0.17704974130192952
2024-11-01 00:00:00-04:00,0.43580449754218575,0.17429911456447889
2024-11-04 00:00:00-05:00,0.35910293703052293,0.13111527188107852
2024-11-05 00:00:00-05:00,0.4470123858072942,0.1270373973546679
2024-11-06 00:00:00-05:00,0.6645755833867089,0.2132113131006721
2024-11-07 00:00:00-05:00,0.571122061956266,0.23995424627496564
2024-11-08 00:00:00-05:00,0.3513849170564798,0.2643862979410341
2024-11-11 00:00:00-05:00,0.49567111943998654,0.26500356094249544
2024-11-12 00:00:00-05:00,0.47109307187274035,0.2652094492197501
2024-11-13 00:00:00-05:00,0.34073063461991837,0.289460168999527
2024-11-14 00:00:00-05:00,0.32092681922182603,0.30305812705577495
2024-11-15 00:00:00-05:00,0.32592975439898597,0.3323461271997422
2024-11-18 00:00:00-05:00,0.5255804114170781,0.3435031242921378
2024-11-19 00:00:00-05:00,0.5243771128172217,0.35281006083275246
2024-11-20 00:00:00-05:00,0.3588296125512324,0.3478342951664145
2024-11-21 00:00:00-05:00,0.15007877140811499,0.4943712807088969
2024-11-22 00:00:00-05:00,0.3287444876565028,0.4999363310784497
2024-11-25 00:00:00-05:00,0.5329437096321777,0.5118091552095662
2024-11-26 00:00:00-05:00,0.48126359361616866,0.4995335250232954
2024-11-27 00:00:00-05:00,0.43343953299161037,0.4545177639596639
2024-11-29 00:00:00-05:00,0.419860669173083,0.4356379541185871
2024-12-02 00:00:00-05:00,0.5181766361434845,0.4485432964854108
2024-12-03 00:00:00-05:00,0.42445494383920274,0.4398432751600494
2024-12-04 00:00:00-05:00,0.5337883950417469,0.4550147357880041
2024-12-05 00:00:00-05:00,0.3711594911681788,0.36898649305189757
