Price,Close,High,Low,Open,Volume
Ticker,NVDA,NVDA,NVDA,NVDA,NVDA
Date,,,,,
2018-01-02,4.929427146911621,4.933136592742436,4.809499088880617,4.841149882372587,355616000
2018-01-03,5.253850936889648,5.284266028205134,5.038227238953254,5.046881824700046,914704000
2018-01-04,5.281546592712402,5.3918315041557285,5.259291804759612,5.335205505953128,583268000
2018-01-05,5.326303958892822,5.363642255362587,5.219480878792196,5.296383610897504,580124000
2018-01-08,5.489506244659424,5.563688570273852,5.404937940684841,5.449942274779766,881216000
2018-01-09,5.488020896911621,5.53450852464614,5.406420173411756,5.494944566078908,497000000
2018-01-10,5.5310468673706055,5.534508702065224,5.341139765832143,5.395540092696095,582664000
2018-01-11,5.5409393310546875,5.595092530864461,5.519425957343691,5.563688400804682,406032000
2018-01-12,5.513738632202148,5.56344096542708,5.4731856372155345,5.5290697517843315,359916000
2018-01-16,5.442771911621094,5.625755421115539,5.358204065009575,5.54019854583602,702348000
2018-01-17,5.5567626953125,5.566653448039876,5.363393786678908,5.457358059966896,538408000
2018-01-18,5.549840927124023,5.60424126484959,5.506320373959752,5.537476892432055,408632000
2018-01-19,5.690046787261963,5.71427963945728,5.613144505265017,5.6400973041051445,609380000
2018-01-22,5.778570175170898,5.780301092872821,5.640343426580612,5.697958460790192,550944000
2018-01-23,5.90764856338501,5.930397634663795,5.813436638514121,5.831981984779269,475228000
2018-01-24,5.830746173858643,5.946718148568419,5.77510918837874,5.910863149965841,579972000
2018-01-25,5.8443450927734375,5.92841863641957,5.829508723788727,5.885145225391306,409884000
2018-01-26,6.016942977905273,6.017190117087749,5.875254405803108,5.888112717886717,516356000
2018-01-29,6.1039838790893555,6.135140868143911,5.949684598815924,6.0023540170610215,455116000
2018-01-30,6.001859188079834,6.093351153932858,5.895283713744563,5.962048083017877,570832000
2018-01-31,6.078020095825195,6.163824559687828,6.044637910852385,6.0772782066071755,478576000
2018-02-01,5.946964263916016,6.105220603327304,5.886629285074047,5.8980038194512,519224000
2018-02-02,5.77436637878418,5.884404164370299,5.716257066890043,5.8604184560445685,718464000
2018-02-05,5.284266471862793,5.767194283637779,5.069137034113156,5.61314217277138,1165204000
2018-02-06,5.578029632568359,5.58099671752354,5.0444099445250625,5.05430117098827,1114800000
2018-02-07,5.657652854919434,5.810221701948523,5.6057253215550755,5.676940561340282,802932000
2018-02-08,5.378726959228516,5.816403428838523,5.3784793483769375,5.783268852139896,1144000000
