Price,Close,High,Low,Open,Volume
Ticker,PEP,PEP,PEP,PEP,PEP
Date,,,,,
2018-01-02,95.27214050292969,96.98294182188378,95.16723522723302,96.78119664470037,4165800
2018-01-03,95.02197265625,95.60299971617458,94.93320429116298,95.15109251702161,4224000
2018-01-04,95.49002838134766,96.11947234669819,94.90092975721687,95.06232959241841,3147000
2018-01-05,95.76437377929688,96.10330410927158,95.42544344932216,95.55456328365875,2714200
2018-01-08,95.21562194824219,95.82085728813628,94.9573884494916,95.39315863302801,5730400
2018-01-09,95.28824615478516,96.01452973886177,95.18333476350244,95.43350287160048,4573600
2018-01-10,94.80406951904297,95.51421012515218,94.17461957282354,95.32860190573379,3363900
2018-01-11,94.31990051269531,95.1026727644395,93.91641016905596,94.93320755892385,3685200
2018-01-12,94.723388671875,95.23179043347147,94.29568990256449,94.37638673807658,4335500
2018-01-16,95.11072540283203,95.50614413715762,94.44093008781014,94.5781152997719,4936500
2018-01-17,96.17594146728516,96.97485048184153,95.39316935462652,95.45772927576337,4554600
2018-01-18,96.07102966308594,96.53100829547286,95.74823623618208,96.10330346468105,6221800
2018-01-19,96.974853515625,97.38641532978158,95.74017422992836,96.41804110952587,6002600
2018-01-22,98.05620574951172,98.33057617397196,96.83766342748612,96.9183602489878,4308600
2018-01-23,97.88674926757812,98.86319505501339,97.52360430342183,97.70114102055068,3536900
2018-01-24,97.75763702392578,98.03201365087001,97.49940345803503,97.83833385887155,3445200
2018-01-25,97.56393432617188,98.00776986454993,97.12816415914416,97.32990926479928,2712900
2018-01-26,98.25794219970703,98.32249595714077,97.32991344250514,97.32991344250514,3993900
2018-01-29,96.57135772705078,98.58074366255644,96.55522082556791,97.95129368281476,3854700
2018-01-30,96.7489013671875,97.80604395816984,96.43417943312753,96.57943618398392,4945200
2018-01-31,97.07975006103516,97.44288879881877,96.44223477024678,96.70853363812775,4018100
2018-02-01,97.07975006103516,97.65270543855509,96.25662655879307,96.77309355139619,3485600
2018-02-02,95.76437377929688,97.06361286763918,95.54649175481957,96.76503402508779,3348900
2018-02-05,92.36699676513672,96.563299489609,92.32665143006211,95.68368745286669,5347600
2018-02-06,91.64070892333984,91.95543084404622,88.88890846030684,90.7368946512694,6642600
2018-02-07,91.59229278564453,93.4241359323773,90.98705737076142,91.97157463072163,4931400
2018-02-08,88.888916015625,91.76983656626595,88.84049299209615,91.75369350616518,4907900
2018-02-09,89.7201156616211,90.37376806711833,87.86405756430712,89.42153058222429,5301700
2018-02-12,90.3253402709961,90.98706412747039,89.62326492115722,90.30113183768674,4759200
2018-02-13,90.49481201171875,90.92251078254056,89.31662097011233,90.38183521024786,5274700
2018-02-14,88.04965209960938,90.30112867000238,87.7672101262855,90.11552042651913,7702700
2018-02-15,89.5506362915039,89.60712468604986,87.7349299795327,88.38858228167489,5125200
2018-02-16,89.6232681274414,90.13973524576274,88.5741969869397,89.6232681274414,5578500
2018-02-20,88.34822845458984,89.55869921288738,88.23524551958455,89.54255615498406,3835500
2018-02-21,87.15390014648438,88.6387414159512,87.10548328323704,88.24332266696082,4501900
2018-02-22,88.17069244384766,88.74364786841737,87.17003217633155,87.42020032159692,5394700
2018-02-23,88.5096206665039,88.80820566517659,87.61387182725844,88.25138715516654,4760400
2018-02-26,89.52641296386719,89.71201501930668,88.79205780017712,88.86468924209377,5355400
2018-02-27,89.48607635498047,90.44638521890344,89.34081960377173,89.72817299258612,6385800
2018-02-28,88.54998779296875,90.09938913463823,88.50963629850682,89.57485049050129,4638900
2018-03-01,87.89556884765625,89.3263468204397,87.18017365898969,88.7816754489048,6896300
2018-03-02,88.64348602294922,88.87110953423544,87.71672961141216,87.72486079460823,4903600
2018-03-05,88.96050262451172,89.09870167881535,87.81424808614159,88.17194559353766,3781700
2018-03-06,89.08245849609375,89.11497701989123,88.15570227582556,88.90360971634476,3380800
2018-03-07,89.2938003540039,89.4726490952099,88.29388232238556,88.5215057376394,4612600
2018-03-08,91.11482238769531,91.15546589192807,89.08246110782493,89.44828365729182,5437700
2018-03-09,91.48876190185547,91.51314924106029,90.75711071434353,91.26926344446517,3680600
2018-03-12,91.65949249267578,91.93589064593895,91.11482116552236,91.45625636741487,4509600
2018-03-13,92.35049438476562,92.59438021679831,91.63510545429044,92.08222120998455,4590000
2018-03-14,91.54568481445312,92.48869725225936,91.23676812318936,92.3261108257573,4055700
2018-03-15,91.0416488647461,92.06596062690066,90.77338190512447,91.37495907236328,3906800
2018-03-16,90.75712585449219,92.02531732289093,90.70835116794592,91.31805955887216,7730800
2018-03-19,89.71654510498047,91.04164225339015,89.46453432395296,90.76524413255657,4216700
2018-03-20,89.34260559082031,90.48072917968753,89.28569972149069,90.03360720475858,3319000
2018-03-21,88.39958190917969,89.48893074853734,88.22886431093264,89.33446931105343,3867600
2018-03-22,87.74922943115234,89.15561991268993,87.6354176997773,88.16382665161531,4325500
2018-03-23,86.29405975341797,88.39958302737269,86.12334215301145,87.87116786291004,4873300
2018-03-26,86.8305892944336,87.36713557500066,86.24526833464172,86.72490875535533,4119400
2018-03-27,87.50533294677734,88.23698413240727,86.58670802620908,87.17202897471303,5036300
2018-03-28,88.75727081298828,89.51330936136641,87.79799616238242,87.91180788344806,6413000
2018-03-29,88.73287963867188,89.96042737971801,88.58654940330032,89.52143667360338,3829500
2018-04-02,87.02571105957031,88.78979913305804,86.52981441922225,88.30203367433312,4325500
2018-04-03,87.95246887207031,88.22886702947989,86.65175268906815,87.30211078056922,4699000
2018-04-04,89.57022857666016,90.01735054913571,87.1801696733809,87.61916046391839,4694200
2018-04-05,89.88728332519531,90.38318002269507,89.22066900758048,89.77347157845193,3275700
2018-04-06,88.8548355102539,90.22058250573096,88.42396971932291,89.47266885891014,3579100
2018-04-09,88.91986846923828,89.78971884878673,88.43210300260563,89.04994256822,2620000
2018-04-10,88.9361343383789,89.58648625209948,88.54591822832684,89.21253250619836,2817000
2018-04-11,88.35081481933594,88.99304176448564,88.13944749760033,88.26139042176605,4000200
2018-04-12,88.05001068115234,89.02554773461026,88.01749215914302,88.57842580982448,2691700
2018-04-13,88.82232666015625,88.98491309545261,88.22074320455486,88.4890164048413,2828300
2018-04-16,89.3588638305664,89.94418490143984,89.03368476871731,89.22066474501983,2769800
2018-04-17,88.5052719116211,88.67598951613614,87.78175178674918,88.35894165028327,5022000
2018-04-18,86.96879577636719,88.90360124080735,86.54606120957524,88.58655341685021,6525500
2018-04-19,85.82256317138672,86.9362995321274,85.42422204475254,86.74931954077451,6320200
2018-04-20,83.31053924560547,85.84692163379906,83.13981547507107,85.72497874153441,8650000
2018-04-23,83.39183807373047,83.57068683416541,82.7902547518541,83.36745073408453,6670600
2018-04-24,82.465087890625,83.61133635242315,82.08300300260095,83.42436260016075,5695500
2018-04-25,82.22932434082031,83.21298628514309,81.98543854868893,82.27809901833726,4828300
2018-04-26,83.94462585449219,84.61123989825333,82.22931297317892,83.12355041691619,5978800
2018-04-27,82.68460083007812,83.72516900510338,82.63582613508494,83.09920434434697,4765900
2018-04-30,82.05860137939453,83.23736815866236,81.76594092896185,82.79837748301335,5479900
2018-05-01,80.58717346191406,82.05047581420965,80.13192659776581,81.58709776969494,4543900
2018-05-02,79.04258728027344,80.7741566312687,78.8799946778,80.61157023106887,5927700
2018-05-03,79.34339141845703,79.7417325343084,78.61174004077844,79.24584203628325,6668200
2018-05-04,80.4733657836914,81.10746143407796,79.26208034379214,79.30273004539072,5937000
2018-05-07,79.85553741455078,80.73351272179771,79.72546332324069,80.46524576245024,3475400
2018-05-08,78.68486785888672,79.66039839314004,78.39220745815635,79.59536757252253,5333700
2018-05-09,78.17274475097656,79.27834354584606,77.99389597169241,79.01007657919403,6201500
2018-05-10,79.07510375976562,79.45718864284314,78.36784605917646,78.39223340026244,3100600
2018-05-11,79.20518493652344,79.87993037756237,78.75806296902185,79.32712785513972,3507300
2018-05-14,78.97755432128906,79.44906358942188,78.63611914185796,79.41654506724645,4307900
2018-05-15,78.69302368164062,79.05071501500684,78.3353261460006,78.53856225447356,6555700
2018-05-16,79.01006317138672,79.30272363286538,78.48977928481868,78.56294129905176,5544700
2018-05-17,79.603515625,79.66042148595672,78.977551154476,79.30273016091745,6531100
2018-05-18,79.27020263671875,80.0343660824495,79.11574123069086,79.92055437346251,6894000
2018-05-21,80.89611053466797,81.27819544960323,79.7173372649449,79.8474113646141,6678100
2018-05-22,81.237548828125,81.66840844566217,80.83107655463338,81.11560590562257,6807600
2018-05-23,81.66027069091797,81.7822136036055,80.97740030350649,81.23754228951194,6249900
2018-05-24,81.4407958984375,81.76597500134157,81.0993606314122,81.54647647091423,4696700
2018-05-25,81.54645538330078,82.19681342092875,81.21315138566503,81.44077483815265,5324300
2018-05-29,82.18869018554688,82.34315162992793,81.29445244906209,81.29445244906209,8302600
2018-05-30,82.78214263916016,83.11544666991134,82.1805592237881,82.64394355817247,6256600
2018-05-31,82.24722290039062,83.10866763898429,81.7631774109851,82.98560321071136,8270100
2018-06-01,82.24722290039062,82.80510955048665,81.75497144661574,82.48514579256712,4414200
2018-06-04,82.14057159423828,82.93637488875584,82.066730432475,82.67384035897386,3932000
2018-06-05,82.21440887451172,82.82972478329549,81.94366837241076,82.41951417743964,4851900
2018-06-06,82.72309875488281,82.74771039762045,81.8944713132407,82.37031727056541,3946700
2018-06-07,82.9937973022461,83.28094342092682,82.31284632129187,82.46052236222995,5052900
2018-06-08,84.0849609375,84.18341372771427,83.01021124642293,83.01021124642293,4795500
2018-06-11,84.6756591796875,84.83974715178876,83.90446135910187,84.18340778201596,3984500
2018-06-12,85.71760559082031,85.7750348216744,84.35570346011401,84.6920791403427,5075900
2018-06-13,86.36573028564453,86.63647076292672,85.45506858269664,85.45506858269664,7553500
2018-06-14,86.25086212158203,86.43956171584303,85.6765698943804,86.35752086328792,4812600
2018-06-15,88.2855224609375,88.40038092380546,85.9965466492402,86.22626357497612,10573000
2018-06-18,86.45599365234375,87.95736612162715,86.00476569652677,87.79328436666056,5964400
2018-06-19,86.93182373046875,87.52252795606984,86.32471383607499,86.54622479101711,5504400
2018-06-20,86.80875396728516,87.0548827992517,86.43956697865157,86.7431250368348,4601400
2018-06-21,87.9819564819336,88.13783849297673,87.21076490890952,87.43227585047735,6550700
2018-06-22,88.90904998779297,89.15517259854326,87.89992913169692,87.98197000194702,5709400
2018-06-25,89.41771697998047,89.90996851497398,88.36757870284288,88.36757870284288,5183000
2018-06-26,88.6465072631836,89.56537494005846,88.17066149662105,89.46692840857422,5034100
2018-06-27,88.82698059082031,89.3930730944755,88.29371193821741,88.90902769981979,6229200
2018-06-28,89.16337585449219,89.6720392494966,88.85161805328644,88.95006459086879,4297400
2018-06-29,89.31925201416016,89.83611508044712,88.44140164228553,89.19618759095377,4721400
2018-07-02,89.86073303222656,90.24633199770749,88.85981816676126,89.17978193400778,4711900
2018-07-03,89.26183319091797,89.89355479002734,88.65471696813854,89.08133951708177,3769100
2018-07-05,89.87714385986328,89.93457309278526,88.60548851175483,89.35207479905749,4870400
2018-07-06,89.88533782958984,90.26273080175575,89.40129236289332,89.82790860033235,4387300
2018-07-09,88.40860748291016,89.67205712809537,88.21170184985291,89.53258073985027,7866400
2018-07-10,92.61736297607422,92.70760982266472,89.98381127116801,90.7550093204622,16107200
2018-07-11,92.3302001953125,92.65836991863205,91.96921287372932,92.41224106131317,5521400
2018-07-12,91.50155639648438,92.46965346143256,91.04212262305667,92.3301833886871,5500100
2018-07-13,92.4532699584961,92.5353108292305,91.5754194970718,91.62464276764901,4417100
2018-07-16,92.6747817993164,92.80605220116891,91.68207285774658,92.3466120540024,5413600
2018-07-17,94.25,94.37306445118466,93.09320918122741,93.09320918122741,6783800
2018-07-18,94.2089614868164,94.34843157908864,93.43776360831907,94.28279638531939,5379000
2018-07-19,94.98017883300781,95.65292410307586,94.14335179338885,94.15975746661663,9241300
2018-07-20,95.17705535888672,95.81698282746676,94.52892192654335,94.96374411625459,27559700
2018-07-23,93.84798431396484,95.1524573288884,93.18344511841578,94.77505805362246,7769300
2018-07-24,94.13512420654297,94.28280026894848,93.40494985890375,93.64287275163024,5095100
2018-07-25,94.52073669433594,94.89812973911147,93.93823832570516,94.29922569867207,4762300
2018-07-26,94.34844207763672,95.90724367686983,94.24998927602758,95.28372178531313,5096300
2018-07-27,93.75774383544922,94.6355943636513,93.5526385133523,94.15974851415021,4563700
2018-07-30,93.67569732666016,94.01206677983124,93.25728074212884,93.34752757917123,3621800
2018-07-31,94.34844207763672,94.75044673040216,93.61826767882474,94.0695018620534,4892100
2018-08-01,93.20803833007812,93.96282421278185,92.89628057660902,93.87257739427206,4169000
2018-08-02,94.0940933227539,94.29099262443741,92.78141462002138,93.19983111300027,4167200
2018-08-03,95.41499328613281,95.74315677664077,93.83158003309423,94.15974352360219,3934500
2018-08-06,96.30103302001953,97.17068370155317,95.9072343704301,96.19438052311337,6704800
