Price,Close,High,Low,Open,Volume
Ticker,LLY,LLY,LLY,LLY,LLY
Date,,,,,
2018-01-02,75.58222961425781,75.86784948109215,75.02883814301606,75.38586467898767,3456700
2018-01-03,75.99278259277344,76.24269904231403,75.21625064480442,75.63575617498151,3078400
2018-01-04,76.33196258544922,76.58188587299475,75.63576473728416,76.11774943440919,2462500
2018-01-05,77.26917266845703,77.4298342684343,76.69793293736333,76.84073946527938,2946300
2018-01-08,76.87643432617188,77.3941224034505,76.2248672717643,77.3762741430713,3251400
2018-01-09,76.81392669677734,77.13524974208086,76.52830696869772,76.93888490220522,2426000
2018-01-10,76.84967041015625,76.91214954571244,76.30520645328868,76.41231646126289,1674600
2018-01-11,77.1084976196289,77.28700745081794,76.64436797270932,76.91213271949286,2647500
2018-01-12,77.6351318359375,78.01893419387514,76.78719290994191,77.22454686814963,2728900
2018-01-16,76.12667846679688,77.28700596667078,76.00172022542142,76.69791808728846,4878300
2018-01-17,76.94783782958984,77.08172361093884,76.28734326723882,76.58189062426388,4083300
2018-01-18,76.59973907470703,76.88535889776325,76.10882681177583,76.7961039798795,4445800
2018-01-19,76.30517578125,77.01030106178541,76.15344177156464,76.91211862970376,5826900
2018-01-22,76.26056671142578,76.37659742225567,73.54717502138743,74.3058520285045,6374000
2018-01-23,75.35015106201172,76.68899528191831,75.18948948323438,76.02850070681761,5728100
2018-01-24,75.2430419921875,76.01064649628533,75.22518692388013,75.74287494938113,5977700
2018-01-25,75.87676239013672,76.22486132293325,75.47510506095448,75.69824575170679,5201600
2018-01-26,77.72438049316406,78.07247948622502,75.65363479687451,75.65363479687451,6394100
2018-01-29,78.18848419189453,78.84005790111662,77.34055242632577,77.44765558256717,5324500
2018-01-30,76.84075164794922,77.59943570739712,76.05529859559492,77.33166406174306,5388400
2018-01-31,72.69923400878906,77.41197109725431,72.53857243975374,77.20667866637616,10558500
2018-02-01,73.55610656738281,73.9666846546876,72.55643373978376,72.7795744487351,8410700
2018-02-02,72.45824432373047,74.10948404943233,72.40469273783405,73.08303552489981,5152500
2018-02-05,69.1646957397461,72.84205726084502,68.32569126223883,72.19941089699138,8145200
2018-02-06,69.61096954345703,70.61064231197147,67.57592748765407,68.33460449130502,10558800
2018-02-07,68.47743225097656,70.11974484958415,68.46850471454292,69.40569855833891,8240300
2018-02-08,66.2370834350586,69.30750159351814,66.21923517563869,68.89692352972402,8059600
2018-02-09,68.04005432128906,68.56666302011695,65.77294435594646,66.99575083749517,8939700
2018-02-12,68.05792236328125,68.81659948014212,67.12072857734366,68.44172468965293,6454200
2018-02-13,68.02220153808594,68.3613729075445,67.61162351935836,67.85261244850022,4041200
2018-02-14,69.26580810546875,69.40968429826988,67.74614840588065,67.80909938552698,4361100
2018-02-15,70.15604400634766,70.27294516851201,69.26583205191048,69.91326142255456,4810700
2018-02-16,71.01026153564453,71.62172156816877,70.05710587274258,70.09306805666131,4699600
2018-02-20,69.7333984375,70.76747941014311,69.40068988901479,70.29989550723971,3195000
2018-02-21,69.7333984375,70.81244243521213,69.7333984375,69.7693606250819,3871100
2018-02-22,69.40968322753906,70.21896278818058,68.80721025497135,69.40968322753906,7687400
2018-02-23,70.81244659423828,70.91135976688405,69.81432775055458,69.8952598283533,5170300
2018-02-26,72.09829711914062,72.35906753686241,71.0102592895802,71.02824038097081,6015900
2018-02-27,70.76749420166016,72.1252968898923,70.75850708308344,72.07134673684858,4860400
2018-02-28,69.2568130493164,71.19910045950438,69.24782593270221,70.83941684349983,6123400
2018-03-01,68.78923034667969,69.57154171056041,67.91699979233319,69.29278330160366,6258400
2018-03-02,69.44564819335938,69.77834985883402,68.62736784340983,68.68131798150972,3216700
2018-03-05,69.86827087402344,70.20997338533088,68.97805927006894,69.14891052572266,3816600
2018-03-06,69.40968322753906,70.13803757627417,69.1309248233857,70.01214933971241,2962700
2018-03-07,69.63446807861328,69.78733134947645,68.82518184993661,68.86115088903254,2266500
2018-03-08,70.9383316040039,71.0552258661654,69.66146125586015,69.8233185436808,3497200
2018-03-09,71.58576202392578,71.90048262793381,70.92933888379933,71.28902251426337,4399500
2018-03-12,71.07319641113281,71.90945771663068,70.68653781051782,71.7835695080949,5059600
2018-03-13,71.17212677001953,71.81955591931269,70.83042424100677,71.10918265052683,4863200
2018-03-14,70.57865905761719,71.54080895834501,70.15603124750761,71.38794562374237,3167900
2018-03-15,70.81244659423828,71.810565437922,70.5516761263899,70.65958327665659,3910100
2018-03-16,72.3770523071289,72.3770523071289,71.145145102646,71.2170763322582,8326300
2018-03-19,70.79446411132812,72.11629065910527,70.28191716330177,72.04435942073266,5117000
2018-03-20,70.47074890136719,71.2170843731665,70.00315812392739,71.07321503730438,3943800
2018-03-21,70.35384368896484,71.0372418606869,70.16501133764577,70.55167001712603,4052000
2018-03-22,68.81619262695312,70.14701972382787,68.70829236260734,69.74237315135156,3816900
2018-03-23,67.2246322631836,69.05901304761676,66.99983079735202,69.03203110898409,4298100
2018-03-26,68.5014877319336,68.54645075927444,67.12570416419899,67.98894077806395,3488700
2018-03-27,68.03392028808594,68.87916915163638,67.5663293878784,68.42057223115494,4070600
2018-03-28,69.24784088134766,69.83232602597954,68.3756101538749,68.39359125137928,4257500
2018-03-29,69.5715560913086,69.95821486459057,68.88815775379712,69.65248132133705,3424000
2018-04-02,68.06987762451172,69.5175995391764,67.80011999556301,69.1309407633269,6282600
2018-04-03,69.72441101074219,69.77836115757788,68.21374515578742,68.5644348310095,3610600
2018-04-04,70.67755126953125,70.87537757815038,68.97805341514845,69.07696656945802,3022200
2018-04-05,70.69552612304688,70.90233950890794,70.2189415313139,70.60560010095881,2213100
2018-04-06,69.10392761230469,70.36281643497696,68.60936880152099,70.29987233686296,4012800
2018-04-09,69.5445785522461,70.45277840002142,68.6363855648671,69.48163441588916,5377500
2018-04-10,71.23506164550781,71.64869535712562,70.20097393626648,70.21895502790483,3657200
2018-04-11,70.79446411132812,70.94732742591263,70.24594811391812,70.45276157238077,2830000
2018-04-12,71.29800415039062,71.64869374278233,70.8663824964659,71.20808497343772,2121100
2018-04-13,71.6846694946289,72.3410857221733,71.2530478003086,71.82853881913961,2652400
2018-04-16,72.04436492919922,72.61086206441772,71.6397182379901,72.3500915817439,2743000
2018-04-17,71.86450958251953,72.51193870927283,71.47785090184155,72.4489945919715,3782400
2018-04-18,71.6846694946289,72.15225337478132,71.56776837929523,71.90047691159201,4261000
2018-04-19,71.7116470336914,71.7116470336914,70.63260305132337,71.00127378214796,4989400
2018-04-20,71.09117889404297,71.85550899563793,70.87537151237966,71.61271968842286,5424100
2018-04-23,72.11628723144531,72.19721930381054,71.19010655011999,71.42390192980419,4015900
2018-04-24,72.01737213134766,73.28525530132919,70.96530324161459,72.9885158112832,6394900
2018-04-25,72.9615249633789,74.02258760043213,71.94542534008605,72.17921380254039,5379000
2018-04-26,74.22941589355469,75.1376084983584,73.21330929988872,73.21330929988872,5058700
2018-04-27,74.39128875732422,74.8498787136064,74.07656128171757,74.18446843281656,3209600
2018-04-30,72.8985824584961,74.82288149087141,72.8895884834683,74.71497437171652,5483500
2018-05-01,71.1001968383789,72.77272004599133,70.75850113052083,72.5479186133595,6306100
2018-05-02,70.88436889648438,71.38792176471293,70.55166040260862,70.74948670381079,5166300
2018-05-03,70.17401885986328,70.7674910985079,69.63449677189665,70.72253492640809,4469300
2018-05-04,70.49772644042969,70.69555278700916,69.31976233863236,69.61650185850156,3367500
2018-05-07,70.70454406738281,71.27104806783343,70.34486726376403,70.50672456955058,3722600
2018-05-08,70.9293441772461,70.94733213332879,70.29090894421357,70.56966738033408,4591700
2018-05-09,71.28001403808594,71.6217165046999,70.54266583279357,71.0012625398636,3325200
2018-05-10,72.70977020263672,72.98852176185751,71.405924740042,71.45088090679661,3718400
2018-05-11,74.13949584960938,74.13949584960938,72.85363162141451,72.9705327351375,4393800
2018-05-14,74.69700622558594,74.92180761748435,74.18445932647334,74.2743785111539,4739700
2018-05-15,73.9236831665039,74.5801061986097,73.5819875470094,74.38227989138895,3662700
2018-05-16,73.5008544921875,74.19801402666324,73.30166408013754,74.0622086618102,3614500
2018-05-17,73.93547821044922,74.0984447052014,73.36506784801038,73.37412384473046,2808400
2018-05-18,74.30667877197266,74.50586922033402,73.78154157314732,73.78154157314732,4002300
2018-05-21,74.08939361572266,74.73223121146049,73.94452530291908,74.5058796534809,2505900
2018-05-22,74.44248962402344,75.04911004483738,74.07126981242966,74.37005547917096,2620700
2018-05-23,74.85897064208984,75.07626615456897,73.89018646881648,73.98072569004114,2516900
2018-05-24,74.88614654541016,74.95858069981202,74.33384820657301,74.88614654541016,2481800
2018-05-25,74.94046783447266,75.57425631655498,74.77749444281733,74.95857982671274,2338100
2018-05-29,74.64167785644531,74.80465122368341,73.92640623955035,74.3428921985588,3459300
2018-05-30,75.9273452758789,76.07220663922608,75.06721236656298,75.07626145272887,3475400
2018-05-31,76.99574279785156,77.05912095449067,75.76438983369101,75.94546830760245,9526400
