Price,Close,High,Low,Open,Volume
Ticker,JPM,JPM,JPM,JPM,JPM
Date,,,,,
2018-01-02,87.57189178466797,87.62867738794172,86.64709413754302,87.31229957124985,13578800
2018-01-03,87.66111755371094,88.00994513238737,87.19061097365449,87.49887475909367,11901000
2018-01-04,88.91691589355469,89.72421189546677,88.23193275450274,88.3624081034296,12953700
2018-01-05,88.34609985351562,89.33280261870067,87.88944855296592,89.09632070337103,14155000
2018-01-08,88.4765853881836,88.62336706902032,87.82422097970749,88.19117829250334,12466500
2018-01-09,88.9250717163086,89.39802930030054,88.46841421874092,88.65597097653949,13292300
2018-01-10,89.90361785888672,90.27056891260492,89.20232836925899,89.26756604769122,15834500
2018-01-11,90.3847427368164,90.45813668933481,89.74054080348851,90.24611731933614,13676800
2018-01-12,91.87702178955078,92.02380347260329,90.38474238208495,91.04526306652534,18884200
2018-01-16,91.55081939697266,92.4967469728613,90.57227920662498,90.93108017974231,22703300
2018-01-17,92.13795471191406,92.39074915842569,90.76799458304568,91.24095841571143,14940300
2018-01-18,92.35812377929688,92.73323106854969,91.55082157061555,91.95039765340378,14572900
2018-01-19,92.15428161621094,93.23882862878393,91.98303735106784,92.9126526312209,18785500
2018-01-22,93.23065185546875,93.27957699679514,91.73837283094775,91.86884816969359,12475700
2018-01-23,93.1328125,93.48345726068561,92.43152297862878,92.69246748276171,12320800
2018-01-24,94.32335662841797,94.59245735368243,93.49975436707889,93.66284232222947,15904500
2018-01-25,94.34782409667969,94.7310876547242,93.84224767662694,94.62508110051473,13510000
2018-01-26,94.85340881347656,94.85340881347656,93.74439321668582,94.34782616095494,13883900
2018-01-29,94.75555419921875,95.69332558283712,94.60877253724885,94.60877253724885,11679900
2018-01-30,93.86671447753906,95.08173665900902,93.76070791855419,94.20920294940458,14279100
2018-01-31,94.32335662841797,95.13065880421135,93.90748047636201,94.3070503214656,13141400
2018-02-01,95.30192565917969,95.39977596694827,94.16844730386704,94.40492302857989,13800600
2018-02-02,93.18987274169922,95.34266596700043,93.03493483896564,94.99202128598664,16477300
2018-02-05,88.72119903564453,93.44266164911213,84.79071980511719,92.14609567849507,30097600
2018-02-06,91.42034912109375,91.72206868298954,86.93536189935976,87.1310686906779,33114800
2018-02-07,92.04009246826172,93.32850222179583,90.63751368251936,90.96369580826982,21878300
2018-02-08,87.97099304199219,92.23581136453643,87.93837420299404,92.23581136453643,27425800
2018-02-09,89.73236083984375,90.555969303886,86.6254899485112,88.96583378094859,28188000
2018-02-12,91.11861419677734,91.92591623999276,89.75681070854951,90.65380675738318,18043300
2018-02-13,91.6812973022461,92.18687994018352,90.35211236595842,90.77614480124916,16358200
2018-02-14,93.80145263671875,93.9971593957398,91.76282241781621,91.84436638229117,15186900
2018-02-15,94.19287872314453,94.58429226756115,93.1409447127399,94.38042923193404,12130200
2018-02-16,93.51606750488281,94.64954567377188,93.369285845963,93.41006094843239,13214300
