Price,Close,High,Low,Open,Volume
Ticker,HD,HD,HD,HD,HD
Date,,,,,
2018-01-02,157.68035888671875,159.9361720714274,157.66358347385173,159.50849501249948,4684700
2018-01-03,158.5021209716797,158.79563301534176,157.5042081741788,157.6551484508829,4530500
2018-01-04,159.76004028320312,160.06193369389072,158.04931948656613,159.22334230819064,4047400
2018-01-05,161.42886352539062,161.462401555152,159.76006183619188,160.11226873019493,4224800
2018-01-08,161.0430450439453,162.45188488429085,160.6740756722197,160.77470251942793,3508500
2018-01-09,161.93202209472656,162.2422968518347,160.70767288718872,161.59657782065904,3012300
2018-01-10,160.84185791015625,162.03265634648656,160.71606150320207,161.6468986127415,3119500
2018-01-11,163.25698852539062,163.29892065994053,160.50640940467557,160.74121400308604,3899200
2018-01-12,164.71607971191406,167.23185327744844,163.37434148782737,163.94457735398984,6748400
2018-01-16,164.62387084960938,166.83775156872463,164.11232959880414,165.9236900405954,5692700
2018-01-17,167.56729125976562,167.56729125976562,165.0682803969889,165.6217536320376,3996100
2018-01-18,166.31784057617188,167.91955328550372,165.75598585111672,167.53379559582194,4474600
2018-01-19,168.83360290527344,168.83360290527344,166.98870444118847,167.55894043362485,5809600
2018-01-22,171.45838928222656,171.46677058902247,168.98453461739552,169.06001756211157,4857700
2018-01-23,171.827392578125,173.0433604852129,171.1984489555171,171.81901126967756,3621700
2018-01-24,172.934326171875,173.6722907268954,171.53388001560842,172.07895932818226,4370700
2018-01-25,172.2214813232422,173.4458301813147,170.93843773139272,173.42067346742644,3537700
2018-01-26,173.7812957763672,173.84838462523945,171.44163135293596,172.41440046774954,3778100
2018-01-29,171.8441619873047,174.09997508225774,171.6680649448255,173.7813062299178,3632900
2018-01-30,169.23611450195312,170.35982381474676,160.64894745984256,168.9509965203586,5979600
2018-01-31,168.4730224609375,171.97834148553943,167.91116770735462,170.41856082787262,4547300
2018-02-01,167.63441467285156,169.60510956864263,166.27590070819764,167.16480553918794,3553800
2018-02-02,162.66156005859375,167.13125334878475,162.2171076807671,167.0893212234281,6179000
2018-02-05,153.554443359375,162.93828143677516,151.26509284373728,159.39104405383742,10618500
2018-02-06,160.20445251464844,160.97596765637874,147.10566244987643,149.78915165191933,11682700
2018-02-07,160.4141387939453,163.12279815330746,159.09755698659214,159.94452967040814,6016800
2018-02-08,151.9695281982422,160.28835300404305,151.72632953667966,160.28835300404305,7241800
2018-02-09,154.4014129638672,155.97796856881638,147.41594649191862,153.6718426894387,9059200
2018-02-12,154.35110473632812,156.82494638562525,153.80602553756145,156.43920157305143,6783700
2018-02-13,154.0659942626953,154.29241749596048,151.69277935430375,153.6550799202345,4273800
2018-02-14,154.87948608398438,155.1897608841689,151.82701314358457,152.52304571353,6767000
2018-02-15,155.36587524414062,156.97596964208023,153.68029787444218,156.5986059668572,5113300
2018-02-16,156.79148864746094,157.64685575053508,155.02205967712277,155.18977545524285,7619200
2018-02-20,156.57337951660156,160.53991258675902,156.23793533564384,159.2484748828743,8922100
2018-02-21,153.5124969482422,157.63836395342352,153.34478127405805,156.9926579680203,7527200
2018-02-22,155.5335693359375,156.16251297228945,153.386777104532,154.06603418444956,5653900
