Price,Close,High,Low,Open,Volume
Ticker,BLK,BLK,BLK,BLK,BLK
Date,,,,,
2018-01-02,422.89666748046875,431.04769440023404,420.82776642608326,431.04769440023404,526400
2018-01-03,427.3585205078125,427.6908449409539,422.22361863217026,422.6390622085924,448700
2018-01-04,433.000244140625,433.1497977487968,427.915218609467,429.1532324048856,389800
2018-01-05,436.68939208984375,436.9968162969887,432.8008460767698,435.268556720068,483000
2018-01-08,439.94647216796875,440.13756000298014,434.9860997374656,435.33505817502225,561500
2018-01-09,443.64385986328125,448.6790336568979,439.18200019675913,439.53927556388703,547700
2018-01-10,441.6747131347656,445.25583492319333,440.1874433098103,444.0842555766486,483800
2018-01-11,446.95074462890625,447.81489961142375,440.8769623641663,443.81833495724214,765200
2018-01-12,461.58282470703125,462.2807416071994,454.25439297526253,459.2313995573366,941800
2018-01-16,467.7894592285156,475.1178898796486,466.17753615042074,467.4737180586488,1370600
2018-01-17,479.0147705078125,480.77624725120864,469.6921900891513,471.28752996920423,983900
2018-01-18,481.26654052734375,485.41271095138165,477.7768542715015,479.646350785705,819600
2018-01-19,490.4394836425781,490.68873965831443,482.7704110639999,484.0914933040674,591300
2018-01-22,492.93206787109375,493.0816214570662,483.5679544283532,492.2673683623311,843600
2018-01-23,489.9576110839844,493.9791278814716,488.8941017237137,492.716162972398,643400
2018-01-24,488.2874755859375,492.25914081722897,484.5568001036002,491.80216299150794,642200
2018-01-25,478.17547607421875,486.8416215358909,476.05672433332165,486.0689026992493,892500
2018-01-26,487.56451416015625,487.6891675038444,479.52153354628086,480.42722275088875,516600
2018-01-29,477.2781982421875,486.5093933252277,477.09542740555736,486.5093933252277,611000
2018-01-30,467.1995849609375,474.8770259377227,467.10819953240457,473.64727829260937,851100
2018-01-31,466.7923889160156,471.08806126511536,465.0060119784436,469.2933673419433,665800
2018-02-01,469.609130859375,472.34273144553805,464.2582153510021,466.4683529527232,659600
2018-02-02,455.592041015625,469.6672711440169,453.50650618775927,469.6672711440169,808200
2018-02-05,436.19085693359375,459.5056019412396,430.81504074823846,448.67079970388266,1129400
2018-02-06,444.7074279785156,447.4493963408528,421.4758540546938,424.4254935060997,1076700
2018-02-07,442.2480773925781,450.05838749592874,442.0320385828964,444.6742540813067,672400
2018-02-08,423.23736572265625,445.76270765792674,422.9299414868645,443.88489429552226,1038700
2018-02-09,433.3159484863281,437.0383065420998,415.45187547142484,429.6101736878349,938600
2018-02-12,436.53143310546875,442.14823755818765,431.96155442762375,437.31246894439687,614700
2018-02-13,433.1164855957031,437.47864237468343,431.03926808190295,432.7757935239817,517500
2018-02-14,448.6292419433594,448.96988338540206,429.07017528777,430.3165061020683,656700
2018-02-15,449.2191467285156,455.08520783267267,441.3423022579156,454.005013993953,648000
2018-02-16,449.5930480957031,455.7249997496131,446.87608140980876,448.13899548127546,534400
2018-02-20,450.83929443359375,454.0216060446275,446.3940689877275,449.50989543482655,532100
2018-02-21,451.63714599609375,462.0232383323728,450.68992220382313,450.8394758478646,486300
2018-02-22,448.28857421875,458.79094938936555,446.59353195415076,455.29294689884983,626100
2018-02-23,456.7801818847656,456.9131015065131,450.38234109087267,451.80317628450047,366700
2018-02-26,468.595458984375,468.8031807972936,457.5613026530731,459.6053035489919,639600
2018-02-27,459.2895202636719,469.85838079442277,459.2812032777837,466.9170584497316,616400
2018-02-28,456.51434326171875,470.61452526380236,456.01583123245473,460.9263522173587,721100
2018-03-01,445.00665283203125,456.1737806367664,437.90257626439205,455.8247714426565,779700
2018-03-02,446.66827392578125,448.512818831856,437.9522768973733,440.5529067040493,636500
2018-03-05,453.0496520996094,453.79742029902513,441.5501486707506,442.5721746132956,384600
2018-03-06,458.2951965332031,458.57922066869907,451.17848264018244,453.7010513352471,387400
2018-03-07,457.2677917480469,458.1782902223997,449.66659013904547,451.41233675188994,465500
2018-03-08,462.24609375,463.06467039872894,456.92524356805893,458.470526217721,595200
2018-03-09,482.117919921875,483.3458360881885,466.3725525574604,466.3725525574604,814700
2018-03-12,477.6156921386719,483.4711474540285,475.29358696637587,483.08694246624833,410700
2018-03-13,471.1589660644531,483.27080706985055,469.5885991520396,482.18492807278886,477500
2018-03-14,466.8988952636719,473.33065881456946,465.72945590026075,473.33065881456946,341400
