Price,Close,High,Low,Open,Volume
Ticker,MSFT,MSFT,MSFT,MSFT,MSFT
Date,,,,,
2018-01-02,79.47415924072266,79.80703587655391,79.05806697321536,79.64059755863828,22483800
2018-01-03,79.8440170288086,79.99196532467292,79.49265040797539,79.5758660334768,26061400
2018-01-04,80.54676818847656,81.05533170589693,80.04745320443583,80.06594321663113,21912000
2018-01-05,81.5453872680664,81.74881264787182,80.84264697089216,81.05532088284228,23407100
2018-01-08,81.62860107421875,81.90600059587268,80.999834939091,81.55462692783598,22113000
2018-01-09,81.57311248779297,82.04468878627505,81.24023593057761,81.97071465032454,19484300
2018-01-10,81.2032699584961,81.54539513522684,80.8241647587449,81.24025703608027,18652200
2018-01-11,81.44367218017578,81.48990073041213,80.66695775783913,81.48990073041213,17808900
2018-01-12,82.8491439819336,83.01558227941423,81.78578858439413,81.98921395404409,24271500
2018-01-16,81.69334411621094,83.94950668024973,81.37896450886227,83.31149187707643,36599700
2018-01-17,83.34847259521484,83.47792384183644,82.06320160764056,82.3683397123474,25621200
2018-01-18,83.31146240234375,83.83851577580562,82.90461876350984,83.03406997421543,24159700
2018-01-19,83.21902465820312,83.78306527858496,82.9046450623518,83.34847590997298,36875000
2018-01-22,84.70771026611328,84.71695879850284,82.97860154655272,83.21901400673879,23601600
2018-01-23,84.97586059570312,85.34572428816,84.64298397794825,84.97586059570312,23412800
2018-01-24,84.9018783569336,86.39057446267277,84.67996298442861,85.57688006044616,33277500
2018-01-25,85.37347412109375,86.21490725451267,85.0036103797228,85.50292537238897,26383200
2018-01-26,86.97314453125,86.97314453125,85.60465754785727,86.10397265408943,29172200
2018-01-29,86.84365844726562,88.2583804873468,86.65873013591283,87.97173948838112,31569900
2018-01-30,85.7525863647461,86.6032751559416,85.16080715191032,86.2703984669009,38635100
2018-01-31,87.85154724121094,88.2121624294373,86.46456357739766,86.68647898832994,48756300
2018-02-01,87.1580581665039,88.83168291632245,86.52929193683532,87.64812461449074,47227900
2018-02-02,84.86491394042969,86.8899125369779,84.60601142763281,86.5847744092254,47867800
2018-02-05,81.36970520019531,86.21489930729281,81.36970520019531,83.73682163946796,51031500
2018-02-06,84.44881439208984,84.58751417051435,78.82690553585113,80.34334045628128,67998600
2018-02-07,82.85840606689453,84.85565890879322,82.47929380606895,83.67210062402899,41107600
2018-02-08,78.60501098632812,83.10808133182033,78.37384697912,82.95089150001456,55628700
2018-02-09,81.5361328125,82.22962452714889,77.513882278449,79.79778278742265,63499100
2018-02-12,82.41456604003906,83.0155936999902,81.30498194056285,82.05395085498111,35720300
2018-02-13,83.06182098388672,83.2190107555521,81.18477109224156,82.22962946541861,26407700
2018-02-14,84.36243438720703,84.52965456497733,82.132841467207,82.22573999092316,34960900
2018-02-15,86.08106994628906,86.13680763065986,84.18591071296592,84.7340168431493,27823900
2018-02-16,85.46794128417969,86.86144032685652,85.28214424690383,85.88598816190168,30596900
2018-02-20,86.13681030273438,86.45266664090244,84.5482224595735,84.98485323456015,30911700
2018-02-21,84.99415588378906,86.73138736982288,84.99415588378906,86.37837013792273,26922500
2018-02-22,85.21710968017578,86.14610898859817,84.87337738448669,85.51438917536285,24392800
2018-02-23,87.3816909790039,87.3909829585904,85.80239465907776,86.95435205817334,26329200
2018-02-26,88.64512634277344,88.6729951924059,87.55819868088709,87.69755001675279,30199800
2018-02-27,87.51173400878906,89.0352923422394,87.51173400878906,88.9423938268246,25869100
2018-02-28,87.11226654052734,88.91452756020449,86.98220719763339,88.10629556847552,31167300
2018-03-01,86.25757598876953,87.85545577803983,85.31928479386983,87.31663453045769,37135600
2018-03-02,86.44337463378906,86.53627313220662,84.40886420624946,85.0777447351776,32830400
2018-03-05,86.99150085449219,87.57676790880932,85.7094842693535,85.78379883265372,23901600
2018-03-06,86.6942138671875,87.78114134055299,86.34119668689932,87.64179002885692,22175800
2018-03-07,87.19588470458984,87.27020635802515,85.86741527217131,86.54558795628832,26716100
2018-03-08,87.72541046142578,88.34783833592734,87.11226747744323,87.57676716068964,25887800
2018-03-09,89.68560028076172,89.68560028076172,88.25494039644242,88.52435106501905,36937300
2018-03-12,89.89924621582031,90.30800811710924,89.22108079344677,89.64841955947557,26073700
2018-03-13,87.7068099975586,90.33587211080176,87.29804811820313,90.11291430738095,35387800
2018-03-14,87.18657684326172,88.63582047043057,86.86142852834301,88.36640984158318,32132000
2018-03-15,87.49311828613281,87.86471927047081,86.2389711657289,86.88926757254596,27611000
2018-03-16,87.88331604003906,88.6079342254246,87.25159634985921,87.95763767128395,49081300
2018-03-19,86.29476165771484,87.23305312280773,85.57014319291773,87.08440980300135,33344100
2018-03-20,86.51771545410156,87.11227452977435,86.39694807825352,86.4434008854199,23075200
2018-03-21,85.9138412475586,87.37236957415527,85.66300751747274,86.33188801410066,24457100
2018-03-22,83.41484069824219,85.23567831638408,83.2940733513828,84.78975557281593,38604700
2018-03-23,80.99016571044922,84.03728252319777,80.89726719058791,83.14544397466425,44068900
2018-03-26,87.12155151367188,87.32593248970137,83.98153649274258,84.17662549139746,56396800
2018-03-27,83.11758422851562,88.38500955491418,82.22574558232937,88.19921249484753,56569000
2018-03-28,83.04325103759766,84.7526135211948,82.56017449588474,83.44272104020168,52501100
2018-03-29,84.78977966308594,85.73736310450528,82.12355568400412,83.77717362909264,45867500
2018-04-02,82.23500061035156,84.42743914393223,81.29671658373766,84.04655318280305,48515400
2018-04-03,83.34053039550781,83.65639385843618,81.64975187099252,83.2197630322219,37213800
2018-04-04,85.77449798583984,86.17396792604086,81.50110307596715,81.61257844403161,35560000
2018-04-05,85.82096099853516,86.4619728449674,84.91054556648935,85.87670578150939,29771900
2018-04-06,83.8236083984375,85.89527282979053,83.12685893639731,84.99414239151955,38026000
2018-04-09,84.32527160644531,86.5548715624907,84.18592736795105,84.57610541114072,31533900
2018-04-10,86.28544616699219,86.6570472775496,85.13348910319573,85.83023852760275,26812000
2018-04-11,85.33787536621094,86.66634463472717,84.98485818750181,85.47722667728368,24872100
2018-04-12,86.93575286865234,87.47457414308411,85.86740229698988,85.86740229698988,26758900
2018-04-13,86.47124481201172,87.4931424858129,85.8766859077019,87.37237514477226,23346100
2018-04-16,87.48387145996094,87.93908626735356,86.78712191264484,87.39097293785937,20288100
2018-04-17,89.24898529052734,89.68561620721634,88.14347357275766,88.2549560688391,26771000
2018-04-18,89.59271240234375,89.85283112353306,88.73802749138858,89.38833138206542,21043300
2018-04-19,89.2861099243164,90.17794826828825,88.57077660128513,89.59268134847267,23552500
2018-04-20,88.25493621826172,89.28612604003865,87.37238969116007,89.10032900939696,31154400
2018-04-23,88.580078125,89.45333969846563,87.91119752300095,88.94238726979917,22331800
2018-04-24,86.5084228515625,89.62056928630898,85.84883415727376,89.40689631517473,34524800
2018-04-25,85.75593566894531,86.67565021373002,83.87006794790112,86.67565021373002,33729300
2018-04-26,87.56745147705078,88.39426005546571,86.48980918877504,86.90786300930968,42529000
2018-04-27,89.01670837402344,90.94902852641466,87.24232348171266,90.67032591469795,48272800
2018-04-30,86.88002014160156,89.55554293039768,86.53629490221526,89.4905132563757,41523600
