date,total_value,cash,positions
2026-03-04,98393.3270056304,128.616836701005,"{'AAPL': 48.687590376222005, 'MSFT': 26.461739644573807, 'GOOGL': 27.969985225544235, 'AMZN': 38.96103896103896, 'NVDA': 44.92858393996451, 'TLT': 175.04683380673887, 'BND': 204.88137632165777, 'BTC-USD': 0.13588355628498602, 'ETH-USD': 4.222973000821263}"
2026-03-05,97879.60232625027,128.616836701005,"{'AAPL': 48.687590376222005, 'MSFT': 26.461739644573807, 'GOOGL': 27.969985225544235, 'AMZN': 38.96103896103896, 'NVDA': 44.92858393996451, 'TLT': 175.04683380673887, 'BND': 204.88137632165777, 'BTC-USD': 0.13588355628498602, 'ETH-USD': 4.222973000821263}"
2026-03-06,96321.51021412155,128.616836701005,"{'AAPL': 48.687590376222005, 'MSFT': 26.461739644573807, 'GOOGL': 27.969985225544235, 'AMZN': 38.96103896103896, 'NVDA': 44.92858393996451, 'TLT': 175.04683380673887, 'BND': 204.88137632165777, 'BTC-USD': 0.13588355628498602, 'ETH-USD': 4.222973000821263}"
2026-03-09,97177.47226575036,128.616836701005,"{'AAPL': 48.687590376222005, 'MSFT': 26.461739644573807, 'GOOGL': 27.969985225544235, 'AMZN': 38.96103896103896, 'NVDA': 44.92858393996451, 'TLT': 175.04683380673887, 'BND': 204.88137632165777, 'BTC-USD': 0.13588355628498602, 'ETH-USD': 4.222973000821263}"
2026-03-10,97455.27754887195,128.616836701005,"{'AAPL': 48.687590376222005, 'MSFT': 26.461739644573807, 'GOOGL': 27.969985225544235, 'AMZN': 38.96103896103896, 'NVDA': 44.92858393996451, 'TLT': 175.04683380673887, 'BND': 204.88137632165777, 'BTC-USD': 0.13588355628498602, 'ETH-USD': 4.222973000821263}"
2026-03-11,97301.71592306791,128.616836701005,"{'AAPL': 48.687590376222005, 'MSFT': 26.461739644573807, 'GOOGL': 27.969985225544235, 'AMZN': 38.96103896103896, 'NVDA': 44.92858393996451, 'TLT': 175.04683380673887, 'BND': 204.88137632165777, 'BTC-USD': 0.13588355628498602, 'ETH-USD': 4.222973000821263}"
2026-03-12,96625.98364705294,128.616836701005,"{'AAPL': 48.687590376222005, 'MSFT': 26.461739644573807, 'GOOGL': 27.969985225544235, 'AMZN': 38.96103896103896, 'NVDA': 44.92858393996451, 'TLT': 175.04683380673887, 'BND': 204.88137632165777, 'BTC-USD': 0.13588355628498602, 'ETH-USD': 4.222973000821263}"
2026-03-13,96003.87544812296,128.616836701005,"{'AAPL': 48.687590376222005, 'MSFT': 26.461739644573807, 'GOOGL': 27.969985225544235, 'AMZN': 38.96103896103896, 'NVDA': 44.92858393996451, 'TLT': 175.04683380673887, 'BND': 204.88137632165777, 'BTC-USD': 0.13588355628498602, 'ETH-USD': 4.222973000821263}"
2026-03-16,98430.58487465317,128.616836701005,"{'AAPL': 48.687590376222005, 'MSFT': 26.461739644573807, 'GOOGL': 27.969985225544235, 'AMZN': 38.96103896103896, 'NVDA': 44.92858393996451, 'TLT': 175.04683380673887, 'BND': 204.88137632165777, 'BTC-USD': 0.13588355628498602, 'ETH-USD': 4.222973000821263}"
2026-03-17,98516.76644741149,128.616836701005,"{'AAPL': 48.687590376222005, 'MSFT': 26.461739644573807, 'GOOGL': 27.969985225544235, 'AMZN': 38.96103896103896, 'NVDA': 44.92858393996451, 'TLT': 175.04683380673887, 'BND': 204.88137632165777, 'BTC-USD': 0.13588355628498602, 'ETH-USD': 4.222973000821263}"
2026-03-18,96746.04518824365,128.616836701005,"{'AAPL': 48.687590376222005, 'MSFT': 26.461739644573807, 'GOOGL': 27.969985225544235, 'AMZN': 38.96103896103896, 'NVDA': 44.92858393996451, 'TLT': 175.04683380673887, 'BND': 204.88137632165777, 'BTC-USD': 0.13588355628498602, 'ETH-USD': 4.222973000821263}"
2026-03-19,96131.32907764804,128.616836701005,"{'AAPL': 48.687590376222005, 'MSFT': 26.461739644573807, 'GOOGL': 27.969985225544235, 'AMZN': 38.96103896103896, 'NVDA': 44.92858393996451, 'TLT': 175.04683380673887, 'BND': 204.88137632165777, 'BTC-USD': 0.13588355628498602, 'ETH-USD': 4.222973000821263}"
2026-03-20,95039.37083708888,128.616836701005,"{'AAPL': 48.687590376222005, 'MSFT': 26.461739644573807, 'GOOGL': 27.969985225544235, 'AMZN': 38.96103896103896, 'NVDA': 44.92858393996451, 'TLT': 175.04683380673887, 'BND': 204.88137632165777, 'BTC-USD': 0.13588355628498602, 'ETH-USD': 4.222973000821263}"
2026-03-23,95819.22763236176,128.616836701005,"{'AAPL': 48.687590376222005, 'MSFT': 26.461739644573807, 'GOOGL': 27.969985225544235, 'AMZN': 38.96103896103896, 'NVDA': 44.92858393996451, 'TLT': 175.04683380673887, 'BND': 204.88137632165777, 'BTC-USD': 0.13588355628498602, 'ETH-USD': 4.222973000821263}"
2026-03-24,94953.30083540386,128.616836701005,"{'AAPL': 48.687590376222005, 'MSFT': 26.461739644573807, 'GOOGL': 27.969985225544235, 'AMZN': 38.96103896103896, 'NVDA': 44.92858393996451, 'TLT': 175.04683380673887, 'BND': 204.88137632165777, 'BTC-USD': 0.13588355628498602, 'ETH-USD': 4.222973000821263}"
2026-03-25,95661.76082013983,128.616836701005,"{'AAPL': 48.687590376222005, 'MSFT': 26.461739644573807, 'GOOGL': 27.969985225544235, 'AMZN': 38.96103896103896, 'NVDA': 44.92858393996451, 'TLT': 175.04683380673887, 'BND': 204.88137632165777, 'BTC-USD': 0.13588355628498602, 'ETH-USD': 4.222973000821263}"
2026-03-26,93748.8146229138,128.616836701005,"{'AAPL': 48.687590376222005, 'MSFT': 26.461739644573807, 'GOOGL': 27.969985225544235, 'AMZN': 38.96103896103896, 'NVDA': 44.92858393996451, 'TLT': 175.04683380673887, 'BND': 204.88137632165777, 'BTC-USD': 0.13588355628498602, 'ETH-USD': 4.222973000821263}"
2026-03-27,91931.81903002613,128.616836701005,"{'AAPL': 48.687590376222005, 'MSFT': 26.461739644573807, 'GOOGL': 27.969985225544235, 'AMZN': 38.96103896103896, 'NVDA': 44.92858393996451, 'TLT': 175.04683380673887, 'BND': 204.88137632165777, 'BTC-USD': 0.13588355628498602, 'ETH-USD': 4.222973000821263}"
2026-03-30,92276.21333474372,128.616836701005,"{'AAPL': 48.687590376222005, 'MSFT': 26.461739644573807, 'GOOGL': 27.969985225544235, 'AMZN': 38.96103896103896, 'NVDA': 44.92858393996451, 'TLT': 175.04683380673887, 'BND': 204.88137632165777, 'BTC-USD': 0.13588355628498602, 'ETH-USD': 4.222973000821263}"
2026-03-31,94583.96643403592,128.616836701005,"{'AAPL': 48.687590376222005, 'MSFT': 26.461739644573807, 'GOOGL': 27.969985225544235, 'AMZN': 38.96103896103896, 'NVDA': 44.92858393996451, 'TLT': 175.04683380673887, 'BND': 204.88137632165777, 'BTC-USD': 0.13588355628498602, 'ETH-USD': 4.222973000821263}"
2026-04-01,95191.5331611121,128.616836701005,"{'AAPL': 48.687590376222005, 'MSFT': 26.461739644573807, 'GOOGL': 27.969985225544235, 'AMZN': 38.96103896103896, 'NVDA': 44.92858393996451, 'TLT': 175.04683380673887, 'BND': 204.88137632165777, 'BTC-USD': 0.13588355628498602, 'ETH-USD': 4.222973000821263}"
2026-04-02,94929.14340731571,128.616836701005,"{'AAPL': 48.687590376222005, 'MSFT': 26.461739644573807, 'GOOGL': 27.969985225544235, 'AMZN': 38.96103896103896, 'NVDA': 44.92858393996451, 'TLT': 175.04683380673887, 'BND': 204.88137632165777, 'BTC-USD': 0.13588355628498602, 'ETH-USD': 4.222973000821263}"
2026-04-06,95739.66932859927,128.616836701005,"{'AAPL': 48.687590376222005, 'MSFT': 26.461739644573807, 'GOOGL': 27.969985225544235, 'AMZN': 38.96103896103896, 'NVDA': 44.92858393996451, 'TLT': 175.04683380673887, 'BND': 204.88137632165777, 'BTC-USD': 0.13588355628498602, 'ETH-USD': 4.222973000821263}"
2026-04-07,96680.4333803103,128.616836701005,"{'AAPL': 48.687590376222005, 'MSFT': 26.461739644573807, 'GOOGL': 27.969985225544235, 'AMZN': 38.96103896103896, 'NVDA': 44.92858393996451, 'TLT': 175.04683380673887, 'BND': 204.88137632165777, 'BTC-USD': 0.13588355628498602, 'ETH-USD': 4.222973000821263}"
2026-04-08,97548.56702468077,128.616836701005,"{'AAPL': 48.687590376222005, 'MSFT': 26.461739644573807, 'GOOGL': 27.969985225544235, 'AMZN': 38.96103896103896, 'NVDA': 44.92858393996451, 'TLT': 175.04683380673887, 'BND': 204.88137632165777, 'BTC-USD': 0.13588355628498602, 'ETH-USD': 4.222973000821263}"
2026-04-09,98240.8764164763,128.616836701005,"{'AAPL': 48.687590376222005, 'MSFT': 26.461739644573807, 'GOOGL': 27.969985225544235, 'AMZN': 38.96103896103896, 'NVDA': 44.92858393996451, 'TLT': 175.04683380673887, 'BND': 204.88137632165777, 'BTC-USD': 0.13588355628498602, 'ETH-USD': 4.222973000821263}"
2026-04-10,98885.35506946825,128.616836701005,"{'AAPL': 48.687590376222005, 'MSFT': 26.461739644573807, 'GOOGL': 27.969985225544235, 'AMZN': 38.96103896103896, 'NVDA': 44.92858393996451, 'TLT': 175.04683380673887, 'BND': 204.88137632165777, 'BTC-USD': 0.13588355628498602, 'ETH-USD': 4.222973000821263}"
2026-04-13,100196.63087268667,128.616836701005,"{'AAPL': 48.687590376222005, 'MSFT': 26.461739644573807, 'GOOGL': 27.969985225544235, 'AMZN': 38.96103896103896, 'NVDA': 44.92858393996451, 'TLT': 175.04683380673887, 'BND': 204.88137632165777, 'BTC-USD': 0.13588355628498602, 'ETH-USD': 4.222973000821263}"
2026-04-14,101289.57052059053,128.616836701005,"{'AAPL': 48.687590376222005, 'MSFT': 26.461739644573807, 'GOOGL': 27.969985225544235, 'AMZN': 38.96103896103896, 'NVDA': 44.92858393996451, 'TLT': 175.04683380673887, 'BND': 204.88137632165777, 'BTC-USD': 0.13588355628498602, 'ETH-USD': 4.222973000821263}"
2026-04-15,102492.62578753513,128.616836701005,"{'AAPL': 48.687590376222005, 'MSFT': 26.461739644573807, 'GOOGL': 27.969985225544235, 'AMZN': 38.96103896103896, 'NVDA': 44.92858393996451, 'TLT': 175.04683380673887, 'BND': 204.88137632165777, 'BTC-USD': 0.13588355628498602, 'ETH-USD': 4.222973000821263}"
2026-04-16,102459.71176826104,128.616836701005,"{'AAPL': 48.687590376222005, 'MSFT': 26.461739644573807, 'GOOGL': 27.969985225544235, 'AMZN': 38.96103896103896, 'NVDA': 44.92858393996451, 'TLT': 175.04683380673887, 'BND': 204.88137632165777, 'BTC-USD': 0.13588355628498602, 'ETH-USD': 4.222973000821263}"
2026-04-17,103972.5195085539,128.616836701005,"{'AAPL': 48.687590376222005, 'MSFT': 26.461739644573807, 'GOOGL': 27.969985225544235, 'AMZN': 38.96103896103896, 'NVDA': 44.92858393996451, 'TLT': 175.04683380673887, 'BND': 204.88137632165777, 'BTC-USD': 0.13588355628498602, 'ETH-USD': 4.222973000821263}"
