Date,Close,High,Low,Open,Volume,SMA20,EMA20,RSI14,Bollinger_Upper,Bollinger_Lower,MACD,MACD_Signal
2018-01-02,16.615957260131836,16.84014796689669,16.538353789721477,16.84014796689669,42626974,,16.615957260131836,,,,0.0,0.0
2018-01-03,16.23224639892578,16.59440026827567,16.180509665264843,16.585777297872365,51851150,,16.5794133685884,,,,-0.030609413429541377,-0.006121882685908276
2018-01-04,16.38314437866211,16.4650604217393,16.06410426570121,16.275360512576984,36894187,,16.560721083833517,,,,-0.04220487669674711,-0.013338481488076042
2018-01-05,16.44350242614746,16.452125396437964,16.29691628624441,16.44350242614746,29386048,,16.54955740214913,,,,-0.04599378713009372,-0.01986954261647958
2018-01-08,16.490928649902344,16.59008954783474,16.318473588922078,16.447814884657276,35276524,,16.54397371145896,,,,-0.044654872473437024,-0.02482660858787107
2018-01-09,16.447933197021484,16.66729751622362,16.44354577768534,16.509354851859143,37152896,,16.534826995798248,,,,-0.046526814525257976,-0.029166649775348455
2018-01-10,16.06623649597168,16.40405776512453,16.03113825423723,16.40405776512453,54388066,,16.490199329148098,,,,-0.07791195536726292,-0.03891571089373135
2018-01-11,16.00481605529785,16.132046775692164,15.95655666173716,16.088174801170464,54813997,,16.44397235068617,,,,-0.1065132039397696,-0.052435209502939006
2018-01-12,16.189085006713867,16.22857067718301,15.93462241254289,16.004818913835965,41285233,,16.41969736554595,,,,-0.11300824639570095,-0.06454981688149139
2018-01-16,16.110111236572266,16.24173048760097,16.03113990754187,16.189082565602664,32739342,,16.390212972310362,,,,-0.1231090135004358,-0.07626165620528028
2018-01-17,16.16714859008789,16.211020571290824,16.009205912367666,16.132049232430713,29194465,,16.36896874543203,,,,-0.12506977988608625,-0.08602328094144147
2018-01-18,16.29876136779785,16.39966866394036,16.14959357874636,16.162755833521693,36623296,,16.36228232851449,,,,-0.11468167122691852,-0.09175495899853689
2018-01-19,16.325090408325195,16.39528690407531,16.206633406271546,16.39528690407531,36965815,,16.358740240877413,,,,-0.10313560370286012,-0.09403108793940154
2018-01-22,16.614646911621094,16.62780916750601,16.2241788409759,16.32069983493062,41918634,,16.383112304757763,,,,-0.06981568040880504,-0.08918800643328226
2018-01-23,16.31631851196289,16.76820839635921,16.246122003553086,16.64975137294226,43739664,,16.37675099115825,43.17331082930865,,,-0.06671298400689452,-0.08469300194800472
2018-01-24,16.241735458374023,16.40406447734242,16.22418577635881,16.36019248817332,37823767,,16.363892368988324,50.251634486114334,,,-0.06947147988705282,-0.08164869753581434
2018-01-25,16.430383682250977,16.430383682250977,16.16275996357155,16.27244212425789,30981997,,16.37022487501334,51.22812098035463,,,-0.05579213566750951,-0.07647738516215338
2018-01-26,16.59271240234375,16.59271240234375,16.390897775094178,16.43476974941167,28609654,,16.39141416333052,53.68382289923347,,,-0.03148959331525347,-0.06747982679277341
2018-01-29,16.347023010253906,16.53128905039691,16.224178614180573,16.289987676817223,40884590,,16.38718643446608,46.763938380665294,,,-0.03168943792603329,-0.06032174901942539
2018-01-30,16.425996780395508,16.5839383327116,16.364574019223667,16.390898534554804,39565357,16.337188911437988,16.39088265788793,49.51456228721739,16.69095156282208,15.983426260053896,-0.02518497625166205,-0.053294394465872724
2018-01-31,16.430383682250977,16.63658685341918,16.377736865564675,16.417222532046495,54843258,16.327910232543946,16.39464466020822,59.67376786362134,16.65995482676712,15.995865638320772,-0.019451927484105624,-0.0465259010695193
2018-02-01,17.18061065673828,17.237644894195974,16.847176747162745,16.895437253581402,79392071,16.37532844543457,16.469498564639654,72.86698345222065,16.87725764272917,15.873399248139968,0.045108617834010545,-0.028198997288813338
2018-02-02,16.702392578125,17.1279588773728,16.588323020938855,17.12357145887326,61034679,16.391290855407714,16.491678946876355,58.958582024714566,16.91413636004095,15.868445350774477,0.05702773262026284,-0.011153651306998105
2018-02-05,16.07063102722168,16.80769553778925,16.07063102722168,16.588331152879118,60368442,16.372647285461426,16.45157914500448,49.42241226799803,16.91392069170062,15.83137387922223,0.015319248889337445,-0.005859071267730994
2018-02-06,16.158376693725586,16.263671462072473,15.574867493344195,15.829330127166129,83286617,16.356019687652587,16.42365510202554,49.87281167776304,16.902401497776808,15.809637877528369,-0.010533262106257268,-0.006793909435436249
2018-02-07,16.20224380493164,16.43038183143036,16.118885061978496,16.149595886241745,47180078,16.343735218048096,16.40256831182612,48.56400171401491,16.892458694874517,15.795011741221675,-0.027168670543844087,-0.010868861657117817
2018-02-08,15.605573654174805,16.211018667786973,15.605573654174805,16.184695260569264,60563732,16.320702075958252,16.32666405871647,40.84813543926932,16.951070280394934,15.690333871521569,-0.0874901145875846,-0.026193112243211178
2018-02-09,15.816164016723633,15.9477821589239,15.36866056054813,15.719643011704923,66489162,16.31126947402954,16.278045007098104,39.63552583301272,16.96668810973092,15.655850838328162,-0.11695423567678986,-0.04434533692992692
2018-02-12,15.956561088562012,16.057468430651184,15.781068710051999,15.939011407537247,36741927,16.29964327812195,16.24742749104705,45.13063145744799,16.972212612314852,15.627073943929044,-0.1275060828145378,-0.060977486106849096
2018-02-13,16.057466506958008,16.10572590812579,15.781066819471656,15.921460927047258,30289413,16.297011041641234,16.229335968752853,47.52353932140723,16.97310645525942,15.620915628023047,-0.12627070365936532,-0.07403612961735234
2018-02-14,15.974105834960938,16.132047386675946,15.84248769054274,15.969718415755779,32880481,16.287358903884886,16.205028336963146,43.68931577822741,16.976643663680566,15.598074144089205,-0.13051368580639888,-0.08533164085516165
2018-02-15,16.232955932617188,16.232955932617188,15.895134622728042,16.000429360628395,36419533,16.284068632125855,16.207688107977816,45.15367657260903,16.973752339914135,15.594384924337575,-0.11170161347829222,-0.09060563537978776
2018-02-16,16.29437255859375,16.40405468189029,16.171528181645453,16.224176088318668,26349718,16.282532739639283,16.215943769941237,49.25368695514876,16.971968570813747,15.59309690846482,-0.09079052552533895,-0.09064261340889801
2018-02-20,16.132051467895508,16.272445594176233,16.088179480613107,16.18031198342746,29222666,16.258402967453,16.20795402688926,45.929544609351225,16.932507169457182,15.584298765448823,-0.08632123564040128,-0.08977833785519868
2018-02-21,15.930233001708984,16.250504637321864,15.91707185182039,16.132047640719566,27529402,16.239098691940306,16.181504405443523,43.433153007136745,16.928166173482943,15.550031210397668,-0.09793541624525304,-0.09140975353320954
2018-02-22,16.000429153442383,16.228568303239435,15.974105746291688,16.000429153442383,24543650,16.227033376693726,16.164259143348175,31.135920879737327,16.92430795547167,15.529758797915784,-0.10031907935869455,-0.09319161869830656
2018-02-23,16.110111236572266,16.123273494055375,15.921458860252478,16.03552732670291,23098901,16.21101975440979,16.15910219984571,39.26864231526331,16.903323604586422,15.518715904233158,-0.09229381642742496,-0.09301205824413025
2018-02-26,16.434772491455078,16.456709590207993,16.149599071141424,16.20224700021414,26309734,16.203122758865355,16.185356513332316,57.42393687388543,16.880537458670187,15.525708059060522,-0.059055532357547236,-0.08622075306681365
