Date,Close,High,Low,Open,Volume,SMA20,EMA20,RSI14,Bollinger_Upper,Bollinger_Lower,MACD,MACD_Signal
2018-01-02,74.8235092163086,75.88003430011945,74.74096937489578,75.87177842676229,7558900,,74.8235092163086,,,,0.0,0.0
2018-01-03,74.73269653320312,75.18666870659061,74.71618479023788,74.88952660444897,5863600,,74.81486038934617,,,,-0.007244316601017431,-0.0014488633202034862
2018-01-04,75.2609634399414,75.74795283089412,74.79047949555269,74.97207089468257,6322500,,74.85734639416476,,,,0.029303442914070388,0.004701597926651289
2018-01-05,75.31050109863281,75.36003004297433,74.75747721634627,75.33526242211036,5949700,,74.90050398506648,,,,0.06155550712591662,0.016072379766504354
2018-01-08,75.70669555664062,75.74796232691655,75.05462013137563,75.05462013137563,4860700,,74.9772841347402,,,,0.11772798705176513,0.03640350122355651
2018-01-09,75.15364837646484,75.64889354768005,75.12063119206597,75.50031936657709,6630100,,74.99408072919016,,,,0.11627841151465645,0.0523784832817765
2018-01-10,74.67491912841797,75.03810191038967,74.2952309006225,75.03810191038967,6564700,,74.96368438625947,,,,0.07562836631785785,0.05702845988899278
2018-01-11,74.41078186035156,74.71617981363426,74.22093461320515,74.61713455197906,5469700,,74.91102700283967,,,,0.021847399365583442,0.04999224778431091
2018-01-12,73.96505737304688,74.56760369044159,73.75044881605083,74.32824011605797,8111000,,74.82093465714513,,,,-0.056094028423217424,0.028774992542805244
2018-01-16,74.46856689453125,74.92253907750377,73.98982709658792,74.40253251604564,9465300,,74.78737582261047,,,,-0.07635399972426171,0.0077491940893918525
2018-01-17,75.2774658203125,75.71493885375412,74.64190224663078,74.74920338838913,8345500,,74.83405106048686,,,,-0.026829515926593217,0.0008334520861948379
2018-01-18,75.00299072265625,75.39389222051321,74.57882033717408,75.05289088139834,7699800,,74.85014055212204,,,,-0.00961798209840481,-0.0012568347507250915
2018-01-19,75.74324035644531,75.90126605794933,75.05292490243706,75.08619380514287,9364000,,74.93519767634331,,,,0.06302769732393187,0.011600071664206301
2018-01-22,76.42523193359375,76.45018202262104,75.49372175574695,75.58520964577627,8658000,,75.07710570084335,,,,0.17362945006468067,0.044005947344301174
2018-01-23,74.06318664550781,75.02795924219232,73.68891632678059,74.70359543986457,18756300,,74.98054198128759,45.35119890059961,,,0.06987929660895986,0.04918061719723291
2018-01-24,73.44771575927734,74.15466863449676,72.94037624301974,74.07149322889973,15141900,,74.83455853157233,42.61698630136986,,,-0.0613001740497765,0.027084458947831035
2018-01-25,73.47267150878906,74.06318647618241,73.19821422348824,73.75545394976265,11264400,,74.70485500559296,39.09440704226007,,,-0.16138676307718924,-0.010609785457173018
2018-01-26,72.96534729003906,73.33129249733186,72.54949556031112,73.33129249733186,11503100,,74.53918760411163,36.45477315631671,,,-0.2784333244880912,-0.06417449326335667
2018-01-29,72.24176025390625,72.97365698610523,72.1003721940599,72.93207562194702,11685800,,74.32038499933017,30.716390533046862,,,-0.42468548432218256,-0.13627669147512184
2018-01-30,72.31660461425781,72.72414382934316,72.050459792872,72.20848546179869,9662900,74.47317771911621,74.12954877218043,33.32316791506972,76.73380750990147,72.21254792833095,-0.5284602989297156,-0.2147134129660406
2018-01-31,71.80924987792969,72.69917837659838,71.59301161872007,72.20015138976576,11798100,74.32246475219726,73.90856792510893,33.21139988360899,76.86863276705104,71.77629673734349,-0.6442157560195767,-0.30061388157674784
