Date,Close,High,Low,Open,Volume,SMA20,EMA20,RSI14,Bollinger_Upper,Bollinger_Lower,MACD,MACD_Signal
2018-01-02,4.929427146911621,4.933136592742436,4.809499088880617,4.841149882372587,355616000,,4.929427146911621,,,,0.0,0.0
2018-01-03,5.253850936889648,5.284266028205134,5.038227238953254,5.046881824700046,914704000,,4.960324650719052,,,,0.02587996045408758,0.005175992090817517
2018-01-04,5.281546592712402,5.3918315041557285,5.259291804759612,5.335205505953128,583268000,,4.99091721662318,,,,0.04807069448854584,0.013754932570363181
2018-01-05,5.326303958892822,5.363642255362587,5.219480878792196,5.296383610897504,580124000,,5.022858811125051,,,,0.06847917122522329,0.024699780301335204
2018-01-08,5.489506244659424,5.563688570273852,5.404937940684841,5.449942274779766,881216000,,5.06730142384261,,,,0.09670731486952544,0.03910128721497325
2018-01-09,5.488020896911621,5.53450852464614,5.406420173411756,5.494944566078908,497000000,,5.107369945087278,,,,0.11760281488595403,0.05480159274916941
2018-01-10,5.5310468673706055,5.534508702065224,5.341139765832143,5.395540092696095,582664000,,5.147720128161881,,,,0.13606600126152557,0.07105447445164065
2018-01-11,5.5409393310546875,5.595092530864461,5.519425957343691,5.563688400804682,406032000,,5.185169576056435,,,,0.14976999337374863,0.08679757823606225
2018-01-12,5.513738632202148,5.56344096542708,5.4731856372155345,5.5290697517843315,359916000,,5.216461867117931,,,,0.15663010246063003,0.10076408308097581
2018-01-16,5.442771911621094,5.625755421115539,5.358204065009575,5.54019854583602,702348000,,5.238015204689661,,,,0.15455871047424896,0.11152300855963046
2018-01-17,5.5567626953125,5.566653448039876,5.363393786678908,5.457358059966896,538408000,,5.268372108558503,,,,0.16026775407882887,0.12127195766347015
2018-01-18,5.549840927124023,5.60424126484959,5.506320373959752,5.537476892432055,408632000,,5.2951786627076,,,,0.1623620744938341,0.12948998102954296
2018-01-19,5.690046787261963,5.71427963945728,5.613144505265017,5.6400973041051445,609380000,,5.3327851507603965,,,,0.1733371568300548,0.13825941618964532
2018-01-22,5.778570175170898,5.780301092872821,5.640343426580612,5.697958460790192,550944000,,5.375240867370921,,,,0.1870222106095163,0.14801197507361952
2018-01-23,5.90764856338501,5.930397634663795,5.813436638514121,5.831981984779269,475228000,,5.425946362229405,91.05445900215531,,,0.20590966307934178,0.15959151267476399
2018-01-24,5.830746173858643,5.946718148568419,5.77510918837874,5.910863149965841,579972000,,5.464498725241714,80.56077740925889,,,0.2122263122820387,0.17011847259621893
2018-01-25,5.8443450927734375,5.92841863641957,5.829508723788727,5.885145225391306,409884000,,5.500674569768544,80.26604343348555,,,0.21584153453624833,0.17926308498422483
2018-01-26,6.016942977905273,6.017190117087749,5.875254405803108,5.888112717886717,516356000,,5.54984298959109,82.65145971496885,,,0.2299827332982245,0.18940701464702475
2018-01-29,6.1039838790893555,6.135140868143911,5.949684598815924,6.0023540170610215,455116000,,5.602618312400448,81.30517230740678,,,0.24538456794068964,0.20060252530575773
2018-01-30,6.001859188079834,6.093351153932858,5.895283713744563,5.962048083017877,570832000,5.603894948959351,5.640641252941342,73.74328362418349,6.193625928219124,5.0141639696995775,0.2465084280735903,0.20978370585932427
2018-01-31,6.078020095825195,6.163824559687828,6.044637910852385,6.0772782066071755,478576000,5.661324596405029,5.682296380835043,74.52342185332716,6.195600699537117,5.127048493272941,0.25065524642437076,0.21795801397233358
2018-02-01,5.946964263916016,6.105220603327304,5.886629285074047,5.8980038194512,519224000,5.695980262756348,5.707502845890374,66.42005296094574,6.208441191289574,5.183519334223122,0.24059311185830268,0.22248503354952742
2018-02-02,5.77436637878418,5.884404164370299,5.716257066890043,5.8604184560445685,718464000,5.720621252059937,5.71387080140407,59.430963215212785,6.195167576079003,5.246074928040871,0.2161993789899448,0.2212279026376109
2018-02-05,5.284266471862793,5.767194283637779,5.069137034113156,5.61314217277138,1165204000,5.718519377708435,5.67295610335252,45.599270273991465,6.2007299724062745,5.236308783010595,0.1555273805610078,0.2080877982222903
2018-02-06,5.578029632568359,5.58099671752354,5.0444099445250625,5.05430117098827,1114800000,5.7229455471038815,5.663915487087362,50.53686169431625,6.1978753607893555,5.248015733418407,0.1296540455454931,0.19240104768693087
2018-02-07,5.657652854919434,5.810221701948523,5.6057253215550755,5.676940561340282,802932000,5.731427145004273,5.663319045928511,52.625239304116164,6.194605376467263,5.268248913541282,0.11425708518760569,0.17677225518706585
2018-02-08,5.378726959228516,5.816403428838523,5.3784793483769375,5.783268852139896,1144000000,5.723811149597168,5.636215037671368,42.899029029488474,6.205501582976054,5.242120716218282,0.07864136576163627,0.15714607730197994
2018-02-09,5.738758087158203,5.9071522971485875,5.378725851775921,5.891326901332945,1674604000,5.733702087402344,5.645981042384401,49.191994032376755,6.2076433774714195,5.259760797333269,0.07856154603754195,0.14142917104909233
