Date,Close,High,Low,Open,Volume,SMA20,EMA20,RSI14,Bollinger_Upper,Bollinger_Lower,MACD,MACD_Signal
2018-01-02,51.776573181152344,52.13766157668233,50.92228948652022,51.25695784518303,10112800,,51.776573181152344,,,,0.0,0.0
2018-01-03,51.891048431396484,51.97912079686813,51.35382212029695,51.952700767035246,5683700,,51.7874755859375,,,,0.009131928794410271,0.0018263857588820542
2018-01-04,51.802982330322266,52.489930021434624,51.75013890807616,52.40186101064185,6240000,,51.78895241873605,,,,0.00915729025653178,0.0032925666584119996
2018-01-05,51.95271301269531,52.04078203930829,51.644464700313854,51.996747526001805,5836900,,51.80454866577979,,,,0.021017131702414815,0.0068374796672125635
2018-01-08,51.802982330322266,51.94389476336114,51.54757749555886,51.82940236163662,5411500,,51.80439949097431,,,,0.018125190860146745,0.0090950219057994
2018-01-09,51.891048431396484,52.04957532962822,51.41547109631849,52.04957532962822,7466900,,51.812651771014515,,,,0.02267808640149127,0.011811634804937776
2018-01-10,51.811798095703125,51.8822526417266,51.336217311477675,51.74134019006179,4340800,,51.81257046860391,,,,0.019664765970858866,0.013382261038121995
2018-01-11,52.165767669677734,52.174615339082955,51.58172359407922,51.900293703621074,4240900,,51.846208297277606,,,,0.045316691580488566,0.01976914714659531
2018-01-12,52.06842041015625,52.422387907779566,52.0241753168744,52.174609309169554,6320900,,51.867371355646995,,,,0.057132331209345466,0.02724178395914534
2018-01-16,51.71445083618164,52.33389224430956,51.5286194264485,52.11266341109845,7175000,,51.85280749665029,,,,0.03750162893529563,0.0292937529543754
2018-01-17,52.2011604309082,52.298498288400275,51.88259034985247,51.99762692025701,5037500,,51.885983966579616,,,,0.06051991671660062,0.035538985706820445
2018-01-18,52.271949768066406,52.44893351426511,51.79409466603518,52.0153235048625,5658600,,51.92274261434026,,,,0.08351151476053076,0.04513349151756251
2018-01-19,52.48432922363281,52.81174694920679,52.17460683398471,52.413534377192995,7362300,,51.9762270533205,,,,0.11751512774884532,0.05960981876381907
2018-01-22,52.71440505981445,52.71440505981445,51.72330085191796,52.10381470753326,6841900,,52.04652972060563,,,,0.16117055929835544,0.07992196687072635
2018-01-23,52.41353988647461,52.714411264100825,52.192311031622516,52.67016616826729,8122100,,52.08148306973602,61.47512029919141,,,0.1695361905958066,0.0978448116157424
2018-01-24,54.61697769165039,56.776173353901214,53.74976103452896,53.97983754532271,11704900,,52.322958748013576,78.01924449289115,,,0.3499312401380834,0.14826209732021062
2018-01-25,55.94435119628906,57.16553198566631,55.14792600696975,55.90895377105614,15261900,,52.667853266896955,83.92509720026975,,,0.5931659176123247,0.23724286137863343
2018-01-26,56.12131881713867,56.139017525732974,55.457632435427854,55.882394690324254,10242800,,52.99675474787236,83.99651067361795,,,0.7910917467255913,0.348012638448025
2018-01-29,56.02399826049805,56.165584597232474,55.61693458866259,55.8293157816065,8638500,,53.28506365383671,84.72074394646076,,,0.9293830869914217,0.46428672815670435
2018-01-30,55.25411605834961,55.85585879711104,55.121380774486674,55.25411605834961,6497600,52.94619655609131,53.47259245426651,74.87351750553837,56.17764909071385,49.71474402146877,0.9657246384586031,0.5645743102170842
2018-01-31,55.006343841552734,55.53729175746213,54.732018838778316,55.44880156337207,7804400,53.10768508911133,53.61866401496044,73.05246374753008,56.414948964419544,49.80042121380311,0.9634266499381638,0.6443447781613001
2018-02-01,55.024044036865234,55.34261414526123,54.56388758870265,54.643530115801646,8101600,53.26433486938477,53.752509731332324,71.67794617314583,56.62531583226201,49.903353906507526,0.952058991892244,0.7058876209074889
2018-02-02,54.59042739868164,55.23641520705662,54.54618230577348,55.041736123123854,12346500,53.403707122802736,53.83231141393702,68.19929320139906,56.7406264255914,50.06678782001407,0.8977125309254603,0.7442526029110832
2018-02-05,51.9710807800293,54.749714582185256,51.81179573876188,54.51078702028413,11548200,53.404625511169435,53.65505135356486,51.39560221623474,56.739873060412776,50.069377961926094,0.6359523251937418,0.7225925473676149
2018-02-06,52.08610916137695,52.440073215622036,50.732189986914435,51.25428671374966,15214700,53.41878185272217,53.505628287642196,49.347970840287445,56.72770530512296,50.10985840032138,0.4327982761929974,0.6646336931326915
2018-02-07,51.91797637939453,52.962176650125436,51.767542406405,51.85603258161251,6872700,53.42012825012207,53.35442334399956,48.015821764377336,56.726455195212374,50.113801305031764,0.25528752270158606,0.5827644590464705
