date,total_value,cash,positions
2026-01-21,98591.11647282304,7860.000000000002,"{'AAPL': 44.32678559108919, 'MSFT': 24.80283119231542, 'GOOGL': 29.073329041683877, 'AMZN': 39.39937962863755, 'NVDA': 43.55399423276425, 'TLT': 173.62417053897866, 'BND': 204.63226548988126, 'BTC-USD': 0.13560851939334256, 'ETH-USD': 0.0}"
2026-01-22,99127.3367504244,7860.000000000002,"{'AAPL': 44.32678559108919, 'MSFT': 24.80283119231542, 'GOOGL': 29.073329041683877, 'AMZN': 39.39937962863755, 'NVDA': 43.55399423276425, 'TLT': 173.62417053897866, 'BND': 204.63226548988126, 'BTC-USD': 0.13560851939334256, 'ETH-USD': 0.0}"
2026-01-23,99780.46956654155,7860.000000000002,"{'AAPL': 44.32678559108919, 'MSFT': 24.80283119231542, 'GOOGL': 29.073329041683877, 'AMZN': 39.39937962863755, 'NVDA': 43.55399423276425, 'TLT': 173.62417053897866, 'BND': 204.63226548988126, 'BTC-USD': 0.13560851939334256, 'ETH-USD': 0.0}"
2026-01-26,100210.0779659011,7860.000000000002,"{'AAPL': 44.32678559108919, 'MSFT': 24.80283119231542, 'GOOGL': 29.073329041683877, 'AMZN': 39.39937962863755, 'NVDA': 43.55399423276425, 'TLT': 173.62417053897866, 'BND': 204.63226548988126, 'BTC-USD': 0.13560851939334256, 'ETH-USD': 0.0}"
2026-01-27,100971.71533549548,7860.000000000002,"{'AAPL': 44.32678559108919, 'MSFT': 24.80283119231542, 'GOOGL': 29.073329041683877, 'AMZN': 39.39937962863755, 'NVDA': 43.55399423276425, 'TLT': 173.62417053897866, 'BND': 204.63226548988126, 'BTC-USD': 0.13560851939334256, 'ETH-USD': 0.0}"
2026-01-28,100994.63610157222,7860.000000000002,"{'AAPL': 44.32678559108919, 'MSFT': 24.80283119231542, 'GOOGL': 29.073329041683877, 'AMZN': 39.39937962863755, 'NVDA': 43.55399423276425, 'TLT': 173.62417053897866, 'BND': 204.63226548988126, 'BTC-USD': 0.13560851939334256, 'ETH-USD': 0.0}"
2026-01-29,99321.38296814478,7860.000000000002,"{'AAPL': 44.32678559108919, 'MSFT': 24.80283119231542, 'GOOGL': 29.073329041683877, 'AMZN': 39.39937962863755, 'NVDA': 43.55399423276425, 'TLT': 173.62417053897866, 'BND': 204.63226548988126, 'BTC-USD': 0.13560851939334256, 'ETH-USD': 0.0}"
2026-01-30,98983.06235986874,7860.000000000002,"{'AAPL': 44.32678559108919, 'MSFT': 24.80283119231542, 'GOOGL': 29.073329041683877, 'AMZN': 39.39937962863755, 'NVDA': 43.55399423276425, 'TLT': 173.62417053897866, 'BND': 204.63226548988126, 'BTC-USD': 0.13560851939334256, 'ETH-USD': 0.0}"
2026-02-02,98551.56352177293,7860.000000000002,"{'AAPL': 44.32678559108919, 'MSFT': 24.80283119231542, 'GOOGL': 29.073329041683877, 'AMZN': 39.39937962863755, 'NVDA': 43.55399423276425, 'TLT': 173.62417053897866, 'BND': 204.63226548988126, 'BTC-USD': 0.13560851939334256, 'ETH-USD': 0.0}"
2026-02-03,97336.98234184155,7860.000000000002,"{'AAPL': 44.32678559108919, 'MSFT': 24.80283119231542, 'GOOGL': 29.073329041683877, 'AMZN': 39.39937962863755, 'NVDA': 43.55399423276425, 'TLT': 173.62417053897866, 'BND': 204.63226548988126, 'BTC-USD': 0.13560851939334256, 'ETH-USD': 0.0}"
2026-02-04,96306.47586338698,34.10661971594163,"{'AAPL': 44.32678559108919, 'MSFT': 24.80283119231542, 'GOOGL': 29.073329041683877, 'AMZN': 39.39937962863755, 'NVDA': 43.55399423276425, 'TLT': 173.62417053897866, 'BND': 204.63226548988126, 'BTC-USD': 0.13560851939334256, 'ETH-USD': 3.4957364334857}"
2026-02-05,92917.49784583329,34.10661971594163,"{'AAPL': 44.32678559108919, 'MSFT': 24.80283119231542, 'GOOGL': 29.073329041683877, 'AMZN': 39.39937962863755, 'NVDA': 43.55399423276425, 'TLT': 173.62417053897866, 'BND': 204.63226548988126, 'BTC-USD': 0.13560851939334256, 'ETH-USD': 3.4957364334857}"
2026-02-06,94980.63306049499,34.10661971594163,"{'AAPL': 44.32678559108919, 'MSFT': 24.80283119231542, 'GOOGL': 29.073329041683877, 'AMZN': 39.39937962863755, 'NVDA': 43.55399423276425, 'TLT': 173.62417053897866, 'BND': 204.63226548988126, 'BTC-USD': 0.13560851939334256, 'ETH-USD': 3.4957364334857}"
2026-02-09,95408.51842306773,34.10661971594163,"{'AAPL': 44.32678559108919, 'MSFT': 24.80283119231542, 'GOOGL': 29.073329041683877, 'AMZN': 39.39937962863755, 'NVDA': 43.55399423276425, 'TLT': 173.62417053897866, 'BND': 204.63226548988126, 'BTC-USD': 0.13560851939334256, 'ETH-USD': 3.4957364334857}"
2026-02-10,94802.25105458492,34.10661971594163,"{'AAPL': 44.32678559108919, 'MSFT': 24.80283119231542, 'GOOGL': 29.073329041683877, 'AMZN': 39.39937962863755, 'NVDA': 43.55399423276425, 'TLT': 173.62417053897866, 'BND': 204.63226548988126, 'BTC-USD': 0.13560851939334256, 'ETH-USD': 3.4957364334857}"
2026-02-11,93761.98876360396,34.10661971594163,"{'AAPL': 44.32678559108919, 'MSFT': 24.80283119231542, 'GOOGL': 29.073329041683877, 'AMZN': 39.39937962863755, 'NVDA': 43.55399423276425, 'TLT': 173.62417053897866, 'BND': 204.63226548988126, 'BTC-USD': 0.13560851939334256, 'ETH-USD': 3.4957364334857}"
2026-02-12,92908.54924788188,34.10661971594163,"{'AAPL': 44.32678559108919, 'MSFT': 24.80283119231542, 'GOOGL': 29.073329041683877, 'AMZN': 39.39937962863755, 'NVDA': 43.55399423276425, 'TLT': 173.62417053897866, 'BND': 204.63226548988126, 'BTC-USD': 0.13560851939334256, 'ETH-USD': 3.4957364334857}"
2026-02-13,93166.63146111237,34.10661971594163,"{'AAPL': 44.32678559108919, 'MSFT': 24.80283119231542, 'GOOGL': 29.073329041683877, 'AMZN': 39.39937962863755, 'NVDA': 43.55399423276425, 'TLT': 173.62417053897866, 'BND': 204.63226548988126, 'BTC-USD': 0.13560851939334256, 'ETH-USD': 3.4957364334857}"
2026-02-17,93136.84615531928,34.10661971594163,"{'AAPL': 44.32678559108919, 'MSFT': 24.80283119231542, 'GOOGL': 29.073329041683877, 'AMZN': 39.39937962863755, 'NVDA': 43.55399423276425, 'TLT': 173.62417053897866, 'BND': 204.63226548988126, 'BTC-USD': 0.13560851939334256, 'ETH-USD': 3.4957364334857}"
2026-02-18,93184.61835792303,34.10661971594163,"{'AAPL': 44.32678559108919, 'MSFT': 24.80283119231542, 'GOOGL': 29.073329041683877, 'AMZN': 39.39937962863755, 'NVDA': 43.55399423276425, 'TLT': 173.62417053897866, 'BND': 204.63226548988126, 'BTC-USD': 0.13560851939334256, 'ETH-USD': 3.4957364334857}"
2026-02-19,93070.73300119856,34.10661971594163,"{'AAPL': 44.32678559108919, 'MSFT': 24.80283119231542, 'GOOGL': 29.073329041683877, 'AMZN': 39.39937962863755, 'NVDA': 43.55399423276425, 'TLT': 173.62417053897866, 'BND': 204.63226548988126, 'BTC-USD': 0.13560851939334256, 'ETH-USD': 3.4957364334857}"
2026-02-20,94037.07144584568,34.10661971594163,"{'AAPL': 44.32678559108919, 'MSFT': 24.80283119231542, 'GOOGL': 29.073329041683877, 'AMZN': 39.39937962863755, 'NVDA': 43.55399423276425, 'TLT': 173.62417053897866, 'BND': 204.63226548988126, 'BTC-USD': 0.13560851939334256, 'ETH-USD': 3.4957364334857}"
2026-02-23,92807.80862166658,34.10661971594163,"{'AAPL': 44.32678559108919, 'MSFT': 24.80283119231542, 'GOOGL': 29.073329041683877, 'AMZN': 39.39937962863755, 'NVDA': 43.55399423276425, 'TLT': 173.62417053897866, 'BND': 204.63226548988126, 'BTC-USD': 0.13560851939334256, 'ETH-USD': 3.4957364334857}"
2026-02-24,93291.2615740685,34.10661971594163,"{'AAPL': 44.32678559108919, 'MSFT': 24.80283119231542, 'GOOGL': 29.073329041683877, 'AMZN': 39.39937962863755, 'NVDA': 43.55399423276425, 'TLT': 173.62417053897866, 'BND': 204.63226548988126, 'BTC-USD': 0.13560851939334256, 'ETH-USD': 3.4957364334857}"
2026-02-25,95158.47366621158,34.10661971594163,"{'AAPL': 44.32678559108919, 'MSFT': 24.80283119231542, 'GOOGL': 29.073329041683877, 'AMZN': 39.39937962863755, 'NVDA': 43.55399423276425, 'TLT': 173.62417053897866, 'BND': 204.63226548988126, 'BTC-USD': 0.13560851939334256, 'ETH-USD': 3.4957364334857}"
2026-02-26,94315.72318179972,34.10661971594163,"{'AAPL': 44.32678559108919, 'MSFT': 24.80283119231542, 'GOOGL': 29.073329041683877, 'AMZN': 39.39937962863755, 'NVDA': 43.55399423276425, 'TLT': 173.62417053897866, 'BND': 204.63226548988126, 'BTC-USD': 0.13560851939334256, 'ETH-USD': 3.4957364334857}"
